sale_id,chassis_number,dealer_id,customer_id,sale_date,month,quarter,year,final_sale_price_inr,days_to_sell,discount_given_inr,finance_taken,exchange_vehicle,model_code,variant_id
SAL001464,VIN0001465,DLR023,CUST23158,2025-12-18,12,1,2025,1388822,21,23871,1,1,Baleno,ZXI
SAL001465,VIN0001466,DLR018,CUST04181,2025-10-18,10,1,2025,694479,46,14852,0,0,Ignis,VXI
SAL001466,VIN0001467,DLR017,CUST13619,2025-02-01,2,1,2025,1030768,40,12522,1,0,Dzire,Alpha
SAL001467,VIN0001468,DLR001,CUST20425,2025-02-08,2,1,2025,726894,49,24398,0,0,Alto,Sigma
SAL001468,VIN0001469,DLR027,CUST05621,2025-11-13,11,1,2025,1204886,36,37092,1,1,Ertiga,Sigma
SAL001469,VIN0001470,DLR005,CUST07376,2025-05-11,5,1,2025,857996,43,29276,0,1,Ertiga,MT
SAL001470,VIN0001471,DLR026,CUST05046,2025-01-02,1,1,2025,1496911,8,33520,1,0,Brezza,AT
SAL001471,VIN0001472,DLR015,CUST13779,2025-09-13,9,1,2025,853805,74,18116,1,1,Alto,AT
SAL001472,VIN0001473,DLR023,CUST16306,2025-10-22,10,1,2025,856606,66,11832,1,0,Baleno,Delta
SAL001473,VIN0001474,DLR029,CUST23681,2025-06-24,6,1,2025,938517,63,26351,1,0,Ertiga,VXI
SAL001474,VIN0001475,DLR014,CUST08246,2025-01-01,1,1,2025,1414876,39,42227,0,0,Baleno,Alpha
SAL001475,VIN0001476,DLR026,CUST23243,2025-06-26,6,1,2025,1269121,31,16798,1,0,Swift,Alpha
SAL001476,VIN0001477,DLR001,CUST18750,2025-04-23,4,1,2025,1371183,88,35990,0,0,Alto,AT
SAL001477,VIN0001478,DLR022,CUST24280,2025-09-02,9,1,2025,1414472,59,23122,0,0,Alto,LXI
SAL001478,VIN0001479,DLR011,CUST02623,2025-08-28,8,1,2025,514885,50,10156,0,1,Alto,ZXI
SAL001479,VIN0001480,DLR009,CUST07942,2025-11-19,11,1,2025,1361123,34,39500,1,1,Dzire,MT
SAL001480,VIN0001481,DLR025,CUST16576,2025-01-21,1,1,2025,1057099,24,19238,1,0,Grand Vitara,VXI
SAL001481,VIN0001482,DLR018,CUST19492,2025-04-27,4,1,2025,947798,49,14604,0,1,Swift,AT
SAL001482,VIN0001483,DLR019,CUST13270,2025-04-09,4,1,2025,1154699,22,23362,1,0,Swift,LXI
SAL001483,VIN0001484,DLR015,CUST14793,2025-07-26,7,1,2025,988274,31,42050,1,0,Brezza,VXI
SAL001484,VIN0001485,DLR014,CUST20816,2025-02-28,2,1,2025,1010907,68,16605,0,0,Swift,ZXI
SAL001485,VIN0001486,DLR010,CUST05165,2025-07-02,7,1,2025,1009760,21,15649,1,0,Dzire,AGS
SAL001486,VIN0001487,DLR007,CUST20928,2025-03-25,3,1,2025,1149427,35,37284,0,1,Baleno,AGS
SAL001487,VIN0001488,DLR016,CUST12136,2025-09-02,9,1,2025,1210529,13,32320,0,1,Grand Vitara,Delta
SAL001488,VIN0001489,DLR009,CUST20488,2025-05-08,5,1,2025,692910,6,40773,0,0,Brezza,Delta
SAL001489,VIN0001490,DLR016,CUST08496,2025-09-27,9,1,2025,773623,69,39555,0,0,Ertiga,LXI
SAL001490,VIN0001491,DLR018,CUST16627,2025-06-24,6,1,2025,837770,33,17985,0,1,Ignis,LXI
SAL001491,VIN0001492,DLR003,CUST05557,2025-12-04,12,1,2025,786161,12,18237,1,0,Brezza,Delta
SAL001492,VIN0001493,DLR026,CUST22138,2025-05-24,5,1,2025,1328395,24,12947,0,0,Ertiga,ZXI
SAL001493,VIN0001494,DLR009,CUST07752,2025-05-09,5,1,2025,796941,36,11810,0,1,Swift,LXI
SAL001494,VIN0001495,DLR028,CUST09884,2025-06-22,6,1,2025,1159023,44,6408,1,1,Baleno,Delta
SAL001495,VIN0001496,DLR014,CUST08560,2025-03-20,3,1,2025,919640,12,42983,0,1,Brezza,ZXI
SAL001496,VIN0001497,DLR001,CUST07029,2025-09-23,9,1,2025,1111049,60,6783,1,0,Baleno,Delta
SAL001497,VIN0001498,DLR007,CUST23349,2025-12-25,12,1,2025,916124,35,27328,0,0,Baleno,Delta
SAL001498,VIN0001499,DLR011,CUST00286,2025-05-10,5,1,2025,546663,54,37247,0,0,Celerio,AGS
SAL001499,VIN0001500,DLR030,CUST05256,2025-03-21,3,1,2025,778675,33,23097,1,1,Grand Vitara,AGS
SAL001500,VIN0001501,DLR015,CUST15303,2025-03-15,3,1,2025,577887,22,44138,0,1,Baleno,VXI
SAL001501,VIN0001502,DLR010,CUST08744,2025-10-08,10,1,2025,913274,29,32929,1,0,Ertiga,Delta
SAL001502,VIN0001503,DLR009,CUST23433,2025-12-09,12,1,2025,1031105,25,15234,1,0,Swift,MT
SAL001503,VIN0001504,DLR017,CUST03373,2025-02-25,2,1,2025,1253718,81,33040,1,0,Alto,AT
SAL001504,VIN0001505,DLR006,CUST10361,2025-12-23,12,1,2025,1391331,15,41627,0,1,Brezza,VXI
SAL001505,VIN0001506,DLR014,CUST10108,2025-02-23,2,1,2025,645998,51,24084,1,0,Alto,AGS
SAL001506,VIN0001507,DLR016,CUST20474,2025-11-11,11,1,2025,1030143,60,15124,1,0,Swift,Alpha
SAL001507,VIN0001508,DLR029,CUST15965,2025-08-20,8,1,2025,1210915,66,35019,0,0,Alto,Sigma
SAL001508,VIN0001509,DLR002,CUST22840,2025-07-03,7,1,2025,1166860,30,34988,1,0,Baleno,AGS
SAL001509,VIN0001510,DLR011,CUST23476,2025-11-25,11,1,2025,1075060,23,7067,1,0,Grand Vitara,LXI
SAL001510,VIN0001511,DLR027,CUST07553,2025-11-21,11,1,2025,1485392,52,33934,0,1,Baleno,AGS
SAL001511,VIN0001512,DLR022,CUST07486,2025-08-05,8,1,2025,1202610,49,30327,0,0,Swift,ZXI
SAL001512,VIN0001513,DLR016,CUST15165,2025-12-12,12,1,2025,1482501,70,26661,0,0,Swift,VXI
SAL001513,VIN0001514,DLR017,CUST19617,2025-08-14,8,1,2025,1109889,36,5159,1,0,Swift,ZXI
SAL001514,VIN0001515,DLR028,CUST22155,2025-01-14,1,1,2025,670781,77,11430,1,0,Alto,Alpha
SAL001515,VIN0001516,DLR018,CUST20870,2025-12-02,12,1,2025,1271936,35,43564,1,0,Ertiga,LXI
SAL001516,VIN0001517,DLR011,CUST09746,2025-03-21,3,1,2025,677635,11,33463,1,0,Brezza,ZXI
SAL001517,VIN0001518,DLR014,CUST13279,2025-09-24,9,1,2025,1497981,62,31866,1,0,Swift,AGS
SAL001518,VIN0001519,DLR020,CUST04495,2025-08-07,8,1,2025,809973,57,17831,0,0,Baleno,AGS
SAL001519,VIN0001520,DLR023,CUST22445,2025-08-01,8,1,2025,1107477,41,43479,1,1,Brezza,Delta
SAL001520,VIN0001521,DLR010,CUST07912,2025-05-03,5,1,2025,1377311,25,18815,1,1,Ignis,Sigma
SAL001521,VIN0001522,DLR015,CUST05371,2025-04-09,4,1,2025,1308689,67,25092,0,0,Alto,MT
SAL001522,VIN0001523,DLR008,CUST06466,2025-10-16,10,1,2025,544215,45,19394,1,0,Alto,MT
SAL001523,VIN0001524,DLR025,CUST07404,2025-08-24,8,1,2025,1267192,22,22743,1,1,Baleno,AGS
SAL001524,VIN0001525,DLR011,CUST13085,2025-03-28,3,1,2025,1381739,30,20668,1,0,Swift,MT
SAL001525,VIN0001526,DLR006,CUST13732,2025-04-28,4,1,2025,1169724,37,43737,1,0,Baleno,AT
SAL001526,VIN0001527,DLR018,CUST16076,2025-12-20,12,1,2025,1067999,28,26129,1,0,Dzire,VXI
SAL001527,VIN0001528,DLR004,CUST19010,2025-05-23,5,1,2025,1166385,26,36503,1,0,Brezza,MT
SAL001528,VIN0001529,DLR007,CUST16939,2025-10-23,10,1,2025,1265427,28,30640,1,0,Swift,Delta
SAL001529,VIN0001530,DLR018,CUST06694,2025-02-12,2,1,2025,1248057,30,23146,1,0,Swift,MT
SAL001530,VIN0001531,DLR018,CUST19544,2025-11-12,11,1,2025,1427478,20,34559,0,1,Baleno,VXI
SAL001531,VIN0001532,DLR001,CUST14171,2025-10-06,10,1,2025,920305,48,22001,1,0,Baleno,ZXI
SAL001532,VIN0001533,DLR011,CUST15829,2025-09-22,9,1,2025,516059,82,32478,1,1,Alto,AGS
SAL001533,VIN0001534,DLR028,CUST22468,2025-06-26,6,1,2025,1221829,53,22741,0,0,Celerio,AT
SAL001534,VIN0001535,DLR002,CUST21896,2025-12-14,12,1,2025,1330926,26,21645,1,1,Dzire,Alpha
SAL001535,VIN0001536,DLR019,CUST16673,2025-09-02,9,1,2025,1358384,24,34598,1,0,Swift,Sigma
SAL001536,VIN0001537,DLR017,CUST21913,2025-09-16,9,1,2025,948844,58,40381,0,1,Ignis,AT
SAL001537,VIN0001538,DLR029,CUST13278,2025-02-18,2,1,2025,745170,65,36110,1,0,Dzire,AT
SAL001538,VIN0001539,DLR001,CUST17747,2025-05-08,5,1,2025,746559,45,11224,1,0,Swift,Sigma
SAL001539,VIN0001540,DLR015,CUST23127,2025-04-27,4,1,2025,632419,61,24541,1,1,Dzire,Sigma
SAL001540,VIN0001541,DLR027,CUST18565,2025-12-16,12,1,2025,1044147,25,29894,1,0,Baleno,Delta
SAL001541,VIN0001542,DLR012,CUST07132,2025-06-19,6,1,2025,506424,68,17141,1,1,Alto,VXI
SAL001542,VIN0001543,DLR016,CUST05013,2025-07-16,7,1,2025,541395,45,21102,0,0,Brezza,MT
SAL001543,VIN0001544,DLR030,CUST06695,2025-05-10,5,1,2025,1308882,46,19687,1,0,Ignis,Delta
SAL001544,VIN0001545,DLR009,CUST07859,2025-12-20,12,1,2025,1384855,68,23069,1,1,Swift,ZXI
SAL001545,VIN0001546,DLR015,CUST08683,2025-08-16,8,1,2025,1033801,58,6644,1,0,Alto,AT
SAL001546,VIN0001547,DLR006,CUST04926,2025-02-10,2,1,2025,1480249,14,36218,0,0,Brezza,Sigma
SAL001547,VIN0001548,DLR008,CUST04052,2025-02-04,2,1,2025,891021,70,37734,1,1,Ertiga,AGS
SAL001548,VIN0001549,DLR012,CUST04460,2025-11-12,11,1,2025,902006,67,10427,1,1,Ertiga,LXI
SAL001549,VIN0001550,DLR002,CUST09873,2025-09-08,9,1,2025,1477096,57,26836,1,0,Alto,VXI
SAL001550,VIN0001551,DLR006,CUST05807,2025-11-21,11,1,2025,687375,45,27274,1,0,Ertiga,AT
SAL001551,VIN0001552,DLR020,CUST22113,2025-09-23,9,1,2025,1396828,79,24014,0,0,Alto,AGS
SAL001552,VIN0001553,DLR012,CUST22111,2025-07-18,7,1,2025,1400379,29,17870,1,0,Swift,MT
SAL001553,VIN0001554,DLR004,CUST10831,2025-03-20,3,1,2025,1019300,26,8388,0,0,Ignis,MT
SAL001554,VIN0001555,DLR010,CUST05496,2025-11-23,11,1,2025,1498536,26,6448,1,0,Dzire,AGS
SAL001555,VIN0001556,DLR018,CUST06584,2025-01-15,1,1,2025,1173436,59,12779,1,1,Ignis,MT
SAL001556,VIN0001557,DLR001,CUST01507,2025-09-12,9,1,2025,1433099,39,42026,1,0,Baleno,Alpha
SAL001557,VIN0001558,DLR029,CUST01683,2025-03-01,3,1,2025,1138372,39,12833,1,0,Brezza,Sigma
SAL001558,VIN0001559,DLR028,CUST07352,2025-10-26,10,1,2025,1368213,35,7550,0,1,Baleno,Sigma
SAL001559,VIN0001560,DLR024,CUST09282,2025-02-19,2,1,2025,825230,22,43804,0,1,Baleno,MT
SAL001560,VIN0001561,DLR022,CUST04509,2025-11-25,11,1,2025,709684,30,6690,1,0,Swift,Delta
SAL001561,VIN0001562,DLR021,CUST15023,2025-12-08,12,1,2025,920744,75,20551,1,1,Celerio,AGS
SAL001562,VIN0001563,DLR006,CUST08233,2025-04-02,4,1,2025,1206270,34,35171,1,0,Baleno,Alpha
SAL001563,VIN0001564,DLR027,CUST24315,2025-12-08,12,1,2025,681381,56,45000,0,0,Celerio,Sigma
SAL001564,VIN0001565,DLR030,CUST15502,2025-01-12,1,1,2025,558449,42,26839,1,0,Ertiga,LXI
SAL001565,VIN0001566,DLR003,CUST12802,2025-09-11,9,1,2025,1057955,41,40898,0,0,Swift,VXI
SAL001566,VIN0001567,DLR028,CUST04607,2025-06-09,6,1,2025,684610,70,44318,0,1,Swift,VXI
SAL001567,VIN0001568,DLR007,CUST22488,2025-01-13,1,1,2025,702094,84,29948,1,0,Alto,Delta
SAL001568,VIN0001569,DLR008,CUST05882,2025-05-08,5,1,2025,645002,51,7610,1,0,Alto,Delta
SAL001569,VIN0001570,DLR006,CUST15839,2025-10-06,10,1,2025,1328454,53,34375,0,0,Swift,AGS
SAL001570,VIN0001571,DLR016,CUST24643,2025-02-24,2,1,2025,1146581,90,18000,1,0,Celerio,MT
SAL001571,VIN0001572,DLR024,CUST07080,2025-11-05,11,1,2025,1246405,47,19178,0,1,Dzire,Delta
SAL001572,VIN0001573,DLR006,CUST20812,2025-08-11,8,1,2025,1017191,36,32171,0,0,Brezza,Sigma
SAL001573,VIN0001574,DLR001,CUST19533,2025-10-17,10,1,2025,1384150,34,6758,1,0,Ertiga,MT
SAL001574,VIN0001575,DLR022,CUST11144,2025-01-09,1,1,2025,884650,30,44634,1,0,Dzire,Delta
SAL001575,VIN0001576,DLR028,CUST19368,2025-07-16,7,1,2025,1314117,46,23608,0,0,Ignis,Sigma
SAL001576,VIN0001577,DLR006,CUST04203,2025-12-10,12,1,2025,973334,51,13078,1,0,Baleno,LXI
SAL001577,VIN0001578,DLR009,CUST06592,2025-08-15,8,1,2025,1128922,53,35336,1,0,Celerio,LXI
SAL001578,VIN0001579,DLR011,CUST01713,2025-11-28,11,1,2025,601740,40,5920,1,0,Baleno,LXI
SAL001579,VIN0001580,DLR002,CUST09263,2025-07-03,7,1,2025,1036442,46,35589,1,0,Dzire,Alpha
SAL001580,VIN0001581,DLR013,CUST01092,2025-10-27,10,1,2025,1198768,19,40213,1,0,Brezza,Alpha
SAL001581,VIN0001582,DLR024,CUST01651,2025-05-04,5,1,2025,598031,79,37951,1,1,Alto,AGS
SAL001582,VIN0001583,DLR022,CUST18950,2025-11-15,11,1,2025,794053,56,20585,0,1,Alto,AT
SAL001583,VIN0001584,DLR015,CUST20685,2025-04-13,4,1,2025,1017702,36,12366,1,0,Ertiga,MT
SAL001584,VIN0001585,DLR014,CUST05145,2025-04-05,4,1,2025,778250,66,13101,0,0,Baleno,AGS
SAL001585,VIN0001586,DLR028,CUST16589,2025-06-23,6,1,2025,739691,65,31001,1,1,Swift,MT
SAL001586,VIN0001587,DLR027,CUST12852,2025-05-16,5,1,2025,1162278,75,10797,0,0,Celerio,Sigma
SAL001587,VIN0001588,DLR008,CUST17829,2025-03-25,3,1,2025,546444,26,9062,0,0,Brezza,LXI
SAL001588,VIN0001589,DLR012,CUST08022,2025-08-12,8,1,2025,895232,49,10387,1,0,Ertiga,Sigma
SAL001589,VIN0001590,DLR018,CUST17259,2025-01-13,1,1,2025,1198319,7,24272,1,0,Brezza,LXI
SAL001590,VIN0001591,DLR013,CUST01733,2025-10-14,10,1,2025,1123686,64,9103,1,0,Alto,Delta
SAL001591,VIN0001592,DLR010,CUST02500,2025-03-07,3,1,2025,1322568,38,8348,1,0,Brezza,AGS
SAL001592,VIN0001593,DLR022,CUST22662,2025-08-09,8,1,2025,1345019,61,39181,1,0,Swift,AT
SAL001593,VIN0001594,DLR002,CUST11933,2025-05-27,5,1,2025,1071865,40,17682,0,0,Grand Vitara,Alpha
SAL001594,VIN0001595,DLR017,CUST23577,2025-10-17,10,1,2025,771267,53,22883,1,0,Baleno,Sigma
SAL001595,VIN0001596,DLR013,CUST19339,2025-03-26,3,1,2025,933235,42,39123,1,0,Baleno,Delta
SAL001596,VIN0001597,DLR012,CUST09924,2025-10-04,10,1,2025,595002,32,40505,1,0,Baleno,ZXI
SAL001597,VIN0001598,DLR005,CUST08095,2025-08-12,8,1,2025,1136538,37,27665,1,1,Baleno,ZXI
SAL001598,VIN0001599,DLR027,CUST15681,2025-04-17,4,1,2025,1406217,25,29474,0,0,Ertiga,VXI
SAL001599,VIN0001600,DLR028,CUST02542,2025-05-14,5,1,2025,579230,77,15294,1,0,Alto,AGS
SAL001600,VIN0001601,DLR006,CUST12208,2025-02-23,2,1,2025,658416,35,5688,1,0,Brezza,AGS
SAL001601,VIN0001602,DLR016,CUST02209,2025-04-05,4,1,2025,1300936,73,6870,1,0,Alto,Sigma
SAL001602,VIN0001603,DLR012,CUST06561,2025-12-05,12,1,2025,742055,87,42505,1,0,Celerio,AGS
SAL001603,VIN0001604,DLR020,CUST10151,2025-05-11,5,1,2025,1003326,52,23125,1,0,Dzire,ZXI
SAL001604,VIN0001605,DLR030,CUST13265,2025-11-02,11,1,2025,1432892,45,39848,1,1,Ignis,Delta
SAL001605,VIN0001606,DLR028,CUST24188,2025-02-06,2,1,2025,600143,45,29127,1,0,Dzire,AGS
SAL001606,VIN0001607,DLR010,CUST16319,2025-10-11,10,1,2025,925857,13,9912,0,0,Brezza,AGS
SAL001607,VIN0001608,DLR005,CUST04651,2025-07-05,7,1,2025,728186,29,19624,1,0,Brezza,AT
SAL001608,VIN0001609,DLR010,CUST19825,2025-08-10,8,1,2025,688464,37,14663,1,0,Swift,AT
SAL001609,VIN0001610,DLR029,CUST00169,2025-11-01,11,1,2025,657686,49,20678,0,1,Alto,VXI
SAL001610,VIN0001611,DLR008,CUST24374,2025-10-04,10,1,2025,767737,27,43986,1,0,Ertiga,AT
SAL001611,VIN0001612,DLR004,CUST21176,2025-09-22,9,1,2025,1443706,20,15613,0,0,Brezza,MT
SAL001612,VIN0001613,DLR028,CUST00577,2025-06-26,6,1,2025,1451923,50,32050,1,0,Swift,Alpha
SAL001613,VIN0001614,DLR003,CUST05985,2025-06-14,6,1,2025,1052229,51,41910,0,0,Ertiga,Sigma
SAL001614,VIN0001615,DLR027,CUST18467,2025-03-05,3,1,2025,1164310,28,43734,1,0,Ertiga,VXI
SAL001615,VIN0001616,DLR026,CUST13416,2025-04-05,4,1,2025,856231,59,41069,1,0,Baleno,Sigma
SAL001616,VIN0001617,DLR010,CUST18007,2025-01-10,1,1,2025,1298880,25,20838,1,0,Grand Vitara,MT
SAL001617,VIN0001618,DLR021,CUST22716,2025-03-21,3,1,2025,625814,24,17291,1,0,Baleno,MT
SAL001618,VIN0001619,DLR029,CUST23735,2025-01-04,1,1,2025,937157,80,16746,0,0,Alto,LXI
SAL001619,VIN0001620,DLR004,CUST18168,2025-05-22,5,1,2025,822720,66,31224,0,0,Baleno,MT
SAL001620,VIN0001621,DLR005,CUST05080,2025-05-21,5,1,2025,1431369,61,20376,1,1,Celerio,Alpha
SAL001621,VIN0001622,DLR021,CUST06871,2025-02-11,2,1,2025,1419728,37,37198,1,0,Brezza,AT
SAL001622,VIN0001623,DLR027,CUST08070,2025-08-23,8,1,2025,906729,28,31818,0,0,Brezza,Sigma
SAL001623,VIN0001624,DLR020,CUST13885,2025-08-16,8,1,2025,1050401,26,37830,1,0,Swift,Alpha
SAL001624,VIN0001625,DLR007,CUST22415,2025-05-26,5,1,2025,977242,44,23919,0,0,Swift,VXI
SAL001625,VIN0001626,DLR004,CUST04762,2025-07-13,7,1,2025,603632,39,30986,1,0,Grand Vitara,Alpha
SAL001626,VIN0001627,DLR017,CUST24948,2025-08-22,8,1,2025,974094,49,33727,1,0,Swift,Delta
SAL001627,VIN0001628,DLR022,CUST15656,2025-12-12,12,1,2025,827165,18,33707,1,1,Grand Vitara,Delta
SAL001628,VIN0001629,DLR027,CUST14924,2025-02-22,2,1,2025,526029,20,37026,1,0,Swift,ZXI
SAL001629,VIN0001630,DLR006,CUST19433,2025-08-27,8,1,2025,543536,35,22189,0,0,Baleno,VXI
SAL001630,VIN0001631,DLR017,CUST06552,2025-01-18,1,1,2025,1108773,54,33333,0,1,Swift,LXI
SAL001631,VIN0001632,DLR004,CUST04091,2025-08-28,8,1,2025,572088,47,41386,1,0,Alto,Alpha
SAL001632,VIN0001633,DLR009,CUST12910,2025-10-21,10,1,2025,1432376,39,41329,0,1,Brezza,AT
SAL001633,VIN0001634,DLR018,CUST10574,2025-07-28,7,1,2025,1460034,20,21689,1,0,Swift,Alpha
SAL001634,VIN0001635,DLR027,CUST05206,2025-09-03,9,1,2025,1265090,69,38864,1,0,Ignis,Sigma
SAL001635,VIN0001636,DLR009,CUST18740,2025-12-20,12,1,2025,1086432,20,23415,1,0,Grand Vitara,Delta
SAL001636,VIN0001637,DLR007,CUST15370,2025-04-05,4,1,2025,647368,58,36437,1,0,Swift,Alpha
SAL001637,VIN0001638,DLR002,CUST02972,2025-06-07,6,1,2025,602394,52,36529,0,0,Alto,LXI
SAL001638,VIN0001639,DLR029,CUST04502,2025-05-11,5,1,2025,681008,35,22909,0,0,Ertiga,AGS
SAL001639,VIN0001640,DLR021,CUST17356,2025-01-20,1,1,2025,1200757,28,7300,1,0,Swift,AT
SAL001640,VIN0001641,DLR030,CUST17326,2025-06-08,6,1,2025,952330,49,30362,1,0,Ertiga,ZXI
SAL001641,VIN0001642,DLR004,CUST04758,2025-11-19,11,1,2025,1420584,51,25276,1,1,Baleno,AGS
SAL001642,VIN0001643,DLR028,CUST09729,2025-05-26,5,1,2025,1431882,47,20757,0,1,Ertiga,AGS
SAL001643,VIN0001644,DLR006,CUST19782,2025-04-14,4,1,2025,797919,40,11998,0,0,Ertiga,Sigma
SAL001644,VIN0001645,DLR009,CUST08216,2025-10-21,10,1,2025,816211,54,19596,1,1,Swift,VXI
SAL001645,VIN0001646,DLR008,CUST08510,2025-05-02,5,1,2025,793464,52,23638,0,1,Swift,Sigma
SAL001646,VIN0001647,DLR011,CUST21092,2025-09-12,9,1,2025,1477920,28,44257,1,0,Baleno,Alpha
SAL001647,VIN0001648,DLR025,CUST11563,2025-01-22,1,1,2025,892970,21,12363,0,1,Swift,MT
SAL001648,VIN0001649,DLR020,CUST02235,2025-11-22,11,1,2025,533747,56,33444,1,1,Baleno,LXI
SAL001649,VIN0001650,DLR004,CUST01684,2025-05-15,5,1,2025,822455,23,15222,0,1,Brezza,AT
SAL001650,VIN0001651,DLR021,CUST02363,2025-08-20,8,1,2025,534248,56,21231,1,1,Swift,ZXI
SAL001651,VIN0001652,DLR015,CUST03906,2025-03-11,3,1,2025,924531,57,31612,1,1,Baleno,MT
SAL001652,VIN0001653,DLR030,CUST11325,2025-10-04,10,1,2025,723707,40,41890,1,0,Grand Vitara,Sigma
SAL001653,VIN0001654,DLR022,CUST16833,2025-10-06,10,1,2025,1258309,12,23615,0,0,Brezza,Sigma
SAL001654,VIN0001655,DLR030,CUST23340,2025-12-11,12,1,2025,1197712,30,39238,1,0,Swift,LXI
SAL001655,VIN0001656,DLR006,CUST09431,2025-08-28,8,1,2025,1289718,49,42153,1,1,Celerio,ZXI
SAL001656,VIN0001657,DLR002,CUST01000,2025-06-12,6,1,2025,902428,42,38772,0,0,Dzire,Delta
SAL001657,VIN0001658,DLR012,CUST21943,2025-08-17,8,1,2025,929044,45,23140,0,1,Ertiga,Delta
SAL001658,VIN0001659,DLR018,CUST02173,2025-12-10,12,1,2025,1427691,62,22827,1,1,Baleno,Sigma
SAL001659,VIN0001660,DLR025,CUST04739,2025-05-06,5,1,2025,1294865,33,23426,1,1,Swift,AGS
SAL001660,VIN0001661,DLR028,CUST05392,2025-03-10,3,1,2025,1452408,45,27849,1,1,Ignis,AT
SAL001661,VIN0001662,DLR014,CUST12643,2025-02-23,2,1,2025,1031051,5,11145,0,1,Brezza,AT
SAL001662,VIN0001663,DLR017,CUST14611,2025-01-20,1,1,2025,835784,24,36730,1,1,Ertiga,MT
SAL001663,VIN0001664,DLR015,CUST24583,2025-04-02,4,1,2025,1309481,65,20285,1,1,Ertiga,AGS
SAL001664,VIN0001665,DLR014,CUST13258,2025-05-13,5,1,2025,1076915,21,11061,0,0,Brezza,ZXI
SAL001665,VIN0001666,DLR011,CUST12174,2025-07-26,7,1,2025,1170991,41,33349,0,0,Alto,LXI
SAL001666,VIN0001667,DLR010,CUST00304,2025-03-01,3,1,2025,1490229,28,29636,1,0,Baleno,LXI
SAL001667,VIN0001668,DLR020,CUST21455,2025-04-28,4,1,2025,804215,20,16220,0,1,Baleno,Sigma
SAL001668,VIN0001669,DLR007,CUST06940,2025-01-24,1,1,2025,548514,78,40528,1,0,Alto,AGS
SAL001669,VIN0001670,DLR024,CUST05113,2025-08-28,8,1,2025,1370659,82,25656,0,0,Celerio,AT
SAL001670,VIN0001671,DLR018,CUST19038,2025-10-10,10,1,2025,1366938,59,18528,0,1,Swift,VXI
SAL001671,VIN0001672,DLR025,CUST01396,2025-04-11,4,1,2025,745207,49,41182,1,0,Ertiga,LXI
SAL001672,VIN0001673,DLR011,CUST04881,2025-04-04,4,1,2025,1336424,69,9924,0,0,Baleno,AGS
SAL001673,VIN0001674,DLR027,CUST22959,2025-02-09,2,1,2025,868263,60,14926,1,0,Swift,AT
SAL001674,VIN0001675,DLR026,CUST03734,2025-02-03,2,1,2025,960549,57,11524,0,0,Dzire,Delta
SAL001675,VIN0001676,DLR007,CUST24165,2025-08-03,8,1,2025,600420,60,24462,1,0,Swift,AT
SAL001676,VIN0001677,DLR019,CUST04488,2025-05-12,5,1,2025,975483,6,39663,1,0,Brezza,Delta
SAL001677,VIN0001678,DLR030,CUST22020,2025-03-24,3,1,2025,938429,37,25657,0,1,Swift,Sigma
SAL001678,VIN0001679,DLR030,CUST06802,2025-06-18,6,1,2025,1429026,39,31145,1,0,Baleno,AT
SAL001679,VIN0001680,DLR012,CUST24010,2025-12-27,12,1,2025,585479,59,32565,1,0,Dzire,Alpha
SAL001680,VIN0001681,DLR015,CUST08526,2025-06-04,6,1,2025,1238114,21,37370,0,0,Swift,AGS
SAL001681,VIN0001682,DLR002,CUST06983,2025-04-03,4,1,2025,1418419,53,17848,1,0,Swift,Delta
SAL001682,VIN0001683,DLR001,CUST14389,2025-01-20,1,1,2025,736789,25,14790,1,0,Brezza,Alpha
SAL001683,VIN0001684,DLR030,CUST01448,2025-02-16,2,1,2025,776643,63,11269,0,0,Swift,Sigma
SAL001684,VIN0001685,DLR010,CUST24999,2025-01-19,1,1,2025,1172389,67,15253,1,0,Swift,LXI
SAL001685,VIN0001686,DLR019,CUST06527,2025-06-06,6,1,2025,1097438,19,34851,1,1,Brezza,LXI
SAL001686,VIN0001687,DLR009,CUST20129,2025-01-26,1,1,2025,1092925,24,22008,1,0,Brezza,LXI
SAL001687,VIN0001688,DLR006,CUST16756,2025-08-14,8,1,2025,713260,84,44643,1,0,Alto,Delta
SAL001688,VIN0001689,DLR004,CUST10859,2025-05-20,5,1,2025,902703,29,30911,0,0,Baleno,LXI
SAL001689,VIN0001690,DLR007,CUST01252,2025-02-09,2,1,2025,675704,65,28223,0,0,Swift,Sigma
SAL001690,VIN0001691,DLR030,CUST01090,2025-11-09,11,1,2025,546379,32,13975,1,1,Grand Vitara,VXI
SAL001691,VIN0001692,DLR009,CUST04927,2025-10-15,10,1,2025,582177,35,34065,1,0,Baleno,ZXI
SAL001692,VIN0001693,DLR015,CUST15562,2025-03-17,3,1,2025,1170622,17,16321,1,1,Brezza,ZXI
SAL001693,VIN0001694,DLR005,CUST18145,2025-01-12,1,1,2025,1459376,35,18747,1,0,Swift,LXI
SAL001694,VIN0001695,DLR009,CUST12991,2025-09-23,9,1,2025,1255995,69,36335,0,1,Baleno,ZXI
SAL001695,VIN0001696,DLR023,CUST08632,2025-06-27,6,1,2025,800122,37,40584,0,0,Dzire,AT
SAL001696,VIN0001697,DLR003,CUST02950,2025-08-11,8,1,2025,918141,34,38286,1,0,Dzire,ZXI
