Demand_ID,Date,Year,Month,Day,Day_of_Week,Week_of_Year,Dealer_ID,Dealer_Name,Zone,Warehouse_ID,Part_Number,Description,Inventory_Level,Category_Group,Unit_Of_Measurement,Vehicle_Model,Variant_ID,Fuel_Type,Promotion_Flag,Recall_Flag,New_Vehicle_Flag,Demand_Qty,On_Hand_Qty,Reorder_Point,Min_Order_Qty,SOQ_Suggested_Qty,Manager_Modified_Qty,Fulfillment_Status,Unit_Price,Sales_Value,Stockout_Flag
DMD14903,2025-06-06,2025,6,6,4,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,4,43,5,10,10,Fulfilled,600,1200,1
DMD14904,2025-07-27,2025,7,27,6,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,59,39,5,10,10,Fulfilled,4500,13500,0
DMD14905,2025-11-06,2025,11,6,3,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,56,32,5,10,10,Fulfilled,6500,26000,0
DMD14906,2025-12-28,2025,12,28,6,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0027,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,66,50,5,10,10,Fulfilled,6500,6500,0
DMD14907,2025-09-14,2025,9,14,6,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0033,MGP Timing Belt Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,31,10,5,10,10,Fulfilled,1500,4500,0
DMD14908,2025-07-04,2025,7,4,4,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,61,11,5,10,10,Fulfilled,320,640,0
DMD14909,2025-12-05,2025,12,5,4,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0081,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,10,58,37,5,10,10,Fulfilled,850,4250,0
DMD14910,2025-03-15,2025,3,15,5,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0026,MGP Brake Pads Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,45,22,5,10,10,Fulfilled,1850,1850,0
DMD14911,2025-01-14,2025,1,14,1,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0090,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,51,21,5,10,10,Fulfilled,250,250,0
DMD14912,2025-03-07,2025,3,7,4,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0046,MGP Oil Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,7,12,11,5,10,10,Fulfilled,320,1280,0
DMD14913,2025-04-13,2025,4,13,6,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,6,77,42,5,10,10,Fulfilled,600,600,0
DMD14914,2025-04-24,2025,4,24,3,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,46,31,5,10,10,Fulfilled,320,1280,0
DMD14915,2025-08-14,2025,8,14,3,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0098,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,61,20,5,10,10,Fulfilled,600,1200,0
DMD14916,2025-04-25,2025,4,25,4,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,45,44,5,10,10,Fulfilled,5600,11200,0
DMD14917,2025-03-10,2025,3,10,0,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,26,19,5,10,10,Fulfilled,4200,8400,0
DMD14918,2025-12-17,2025,12,17,2,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0009,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,53,39,5,10,10,Fulfilled,4200,16800,0
DMD14919,2025-02-13,2025,2,13,3,1,DLR_004,Varun Motors,South,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,6,59,26,5,10,10,Fulfilled,5600,28000,0
DMD14920,2025-11-01,2025,11,1,5,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0008,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,59,25,5,10,10,Fulfilled,6500,32500,0
DMD14921,2025-09-22,2025,9,22,0,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0083,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,82,42,5,10,10,Fulfilled,6500,13000,0
DMD14922,2025-03-17,2025,3,17,0,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0065,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,12,82,39,5,10,10,Fulfilled,5600,28000,0
DMD14923,2025-06-23,2025,6,23,0,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0079,MGP Thermostat Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,98,48,5,10,10,Fulfilled,1200,1200,0
DMD14924,2025-08-22,2025,8,22,4,1,DLR_001,Competent Automobiles,North,WH001,PRT_0100,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,58,11,5,10,10,Fulfilled,1200,2400,0
DMD14925,2025-08-12,2025,8,12,1,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0012,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,15,74,38,5,10,10,Fulfilled,6500,19500,0
DMD14926,2025-07-04,2025,7,4,4,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0080,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,97,49,5,10,10,Fulfilled,1200,1200,0
DMD14927,2025-04-28,2025,4,28,0,1,DLR_009,Chowgule Industries,West,WH001,PRT_0092,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,5,54,28,5,10,10,Fulfilled,320,960,0
DMD14928,2025-10-22,2025,10,22,2,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0078,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,69,41,5,10,10,Fulfilled,600,600,0
DMD14929,2025-09-11,2025,9,11,3,1,DLR_006,Bimal Auto,South,WH001,PRT_0073,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,66,30,5,10,10,Fulfilled,320,960,0
DMD14930,2025-10-20,2025,10,20,0,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0037,MGP Wiper Blades Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,49,22,5,10,10,Fulfilled,600,1800,0
DMD14931,2025-08-14,2025,8,14,3,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0059,MGP Wiper Blades Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,57,40,5,10,10,Fulfilled,600,1800,0
DMD14932,2025-01-16,2025,1,16,3,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0030,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,17,73,25,5,10,10,Fulfilled,5600,28000,0
DMD14933,2025-10-04,2025,10,4,5,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0085,MGP Cabin Air Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,62,38,5,10,10,Fulfilled,550,2200,0
DMD14934,2025-02-03,2025,2,3,0,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0011,MGP Air Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,63,26,5,10,10,Fulfilled,450,1800,0
DMD14935,2025-03-17,2025,3,17,0,1,DLR_001,Competent Automobiles,North,WH001,PRT_0100,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,70,33,5,10,10,Fulfilled,1200,6000,0
DMD14936,2025-07-19,2025,7,19,5,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0026,MGP Brake Pads Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,11,62,27,5,10,10,Fulfilled,1850,3700,0
DMD14937,2025-11-01,2025,11,1,5,1,DLR_020,Maruti Point 20,Unassigned,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,10,28,11,5,10,10,Fulfilled,4500,9000,0
DMD14938,2025-03-06,2025,3,6,3,1,DLR_003,Popular Maruti,South,WH001,PRT_0054,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,57,32,5,10,10,Fulfilled,600,3000,0
DMD14939,2025-09-25,2025,9,25,3,1,DLR_002,Vitesse Motors,West,WH001,PRT_0020,MGP Cabin Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,16,55,11,5,10,10,Fulfilled,550,1100,0
DMD14940,2025-06-20,2025,6,20,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0034,MGP Shock Absorber Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,69,45,5,10,10,Fulfilled,2800,5600,0
DMD14941,2025-08-28,2025,8,28,3,1,DLR_007,Kalyani Motors,South,WH001,PRT_0002,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,12,67,49,5,10,10,Fulfilled,850,850,0
DMD14942,2025-01-08,2025,1,8,2,1,DLR_005,Sai Service,West,WH001,PRT_0059,MGP Wiper Blades Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,15,19,5,10,10,Fulfilled,600,600,1
DMD14943,2025-01-01,2025,1,1,2,1,DLR_009,Chowgule Industries,West,WH001,PRT_0006,MGP Battery Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,29,10,5,10,10,Fulfilled,4500,4500,0
DMD14944,2025-05-26,2025,5,26,0,1,DLR_006,Bimal Auto,South,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,43,15,5,10,10,Fulfilled,550,2200,0
DMD14945,2025-11-25,2025,11,25,1,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0029,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,70,20,5,10,10,Fulfilled,1200,4800,0
DMD14946,2025-04-05,2025,4,5,5,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,63,50,5,10,10,Fulfilled,600,1200,0
DMD14947,2025-01-02,2025,1,2,3,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,70,41,5,10,10,Fulfilled,850,850,0
DMD14948,2025-10-28,2025,10,28,1,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0090,MGP Spark Plug Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,51,34,5,10,10,Fulfilled,250,1000,0
DMD14949,2025-07-12,2025,7,12,5,1,DLR_008,Mandovi Motors,South,WH001,PRT_0051,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,37,27,5,10,10,Fulfilled,450,2250,0
DMD14950,2025-06-16,2025,6,16,0,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0100,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,20,16,5,10,10,Fulfilled,1200,4800,0
DMD14951,2025-12-14,2025,12,14,6,1,DLR_009,Chowgule Industries,West,WH001,PRT_0087,MGP Battery Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,39,39,5,10,10,Fulfilled,4500,13500,0
DMD14952,2025-12-01,2025,12,1,0,1,DLR_005,Sai Service,West,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,57,19,5,10,10,Fulfilled,600,2400,0
DMD14953,2025-07-06,2025,7,6,6,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0001,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,11,11,5,10,10,Fulfilled,250,500,0
DMD14954,2025-10-07,2025,10,7,1,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,17,63,46,5,10,10,Fulfilled,320,1600,0
DMD14955,2025-08-20,2025,8,20,2,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,72,44,5,10,10,Fulfilled,320,640,0
DMD14956,2025-07-15,2025,7,15,1,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0082,MGP Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,13,61,27,5,10,10,Fulfilled,450,2250,0
DMD14957,2025-08-28,2025,8,28,3,1,DLR_007,Kalyani Motors,South,WH001,PRT_0093,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,35,15,5,10,10,Fulfilled,4200,8400,0
DMD14958,2025-07-05,2025,7,5,5,1,DLR_006,Bimal Auto,South,WH001,PRT_0065,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,67,29,5,10,10,Fulfilled,5600,5600,0
DMD14959,2025-04-21,2025,4,21,0,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0016,MGP Headlight Bulb Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,12,98,49,5,10,10,Fulfilled,850,3400,0
DMD14960,2025-05-02,2025,5,2,4,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,44,39,5,10,10,Fulfilled,600,1200,0
DMD14961,2025-11-25,2025,11,25,1,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,3,60,22,5,10,10,Fulfilled,850,850,0
DMD14962,2025-06-12,2025,6,12,3,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0091,MGP Spark Plug Type 5,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,7,66,49,5,10,10,Fulfilled,250,1250,0
DMD14963,2025-09-12,2025,9,12,4,1,DLR_018,Maruti Point 18,Unassigned,WH001,PRT_0004,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,61,16,5,10,10,Fulfilled,4200,21000,0
DMD14964,2025-04-14,2025,4,14,0,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0023,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,11,51,50,5,10,10,Fulfilled,550,550,0
DMD14965,2025-03-03,2025,3,3,0,1,DLR_004,Varun Motors,South,WH001,PRT_0013,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,3,69,46,5,10,10,Fulfilled,320,320,0
DMD14966,2025-09-09,2025,9,9,1,1,DLR_002,Vitesse Motors,West,WH001,PRT_0046,MGP Oil Filter Type 2,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,33,13,5,10,10,Fulfilled,320,960,0
DMD14967,2025-06-14,2025,6,14,5,1,DLR_006,Bimal Auto,South,WH001,PRT_0100,MGP Thermostat Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,2,49,30,5,10,10,Fulfilled,1200,6000,0
DMD14968,2025-12-28,2025,12,28,6,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,78,40,5,10,10,Fulfilled,5600,22400,0
DMD14969,2025-12-14,2025,12,14,6,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0019,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,52,21,5,10,10,Fulfilled,600,1200,0
DMD14970,2025-03-21,2025,3,21,4,1,DLR_007,Kalyani Motors,South,WH001,PRT_0079,MGP Thermostat Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,71,48,5,10,10,Fulfilled,1200,4800,0
DMD14971,2025-07-16,2025,7,16,2,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0060,MGP Oil Filter Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,1,30,25,5,10,10,Fulfilled,320,1600,0
DMD14972,2025-11-02,2025,11,2,6,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,17,76,26,5,10,10,Fulfilled,5600,22400,0
DMD14973,2025-08-12,2025,8,12,1,1,DLR_017,Maruti Point 17,Unassigned,WH001,PRT_0009,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,86,37,5,10,10,Fulfilled,4200,16800,0
DMD14974,2025-09-05,2025,9,5,4,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0039,MGP Alternator Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,15,12,5,10,10,Fulfilled,5600,11200,0
DMD14975,2025-12-26,2025,12,26,4,1,DLR_030,Maruti Point 30,Unassigned,WH001,PRT_0068,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,1,18,5,10,10,Fulfilled,600,1800,1
DMD14976,2025-08-22,2025,8,22,4,1,DLR_015,Maruti Point 15,Unassigned,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,74,25,5,10,10,Fulfilled,6500,13000,0
DMD14977,2025-02-24,2025,2,24,0,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,18,72,38,5,10,10,Fulfilled,5600,16800,0
DMD14978,2025-08-26,2025,8,26,1,1,DLR_004,Varun Motors,South,WH001,PRT_0047,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,20,48,18,5,10,10,Fulfilled,550,1100,0
DMD14979,2025-12-08,2025,12,8,0,1,DLR_009,Chowgule Industries,West,WH001,PRT_0038,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,12,42,25,5,10,10,Fulfilled,450,450,0
DMD14980,2025-11-19,2025,11,19,2,1,DLR_001,Competent Automobiles,North,WH001,PRT_0004,MGP Fuel Pump Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,3,80,44,5,10,10,Fulfilled,4200,8400,0
DMD14981,2025-12-01,2025,12,1,0,1,DLR_025,Maruti Point 25,Unassigned,WH001,PRT_0067,MGP Wiper Blades Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,59,10,5,10,10,Fulfilled,600,3000,0
DMD14982,2025-03-19,2025,3,19,2,1,DLR_021,Maruti Point 21,Unassigned,WH001,PRT_0076,MGP Fuel Pump Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,16,80,37,5,10,10,Fulfilled,4200,8400,0
DMD14983,2025-04-14,2025,4,14,0,1,DLR_002,Vitesse Motors,West,WH001,PRT_0088,MGP Oil Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,15,76,43,5,10,10,Fulfilled,320,320,0
DMD14984,2025-06-11,2025,6,11,2,1,DLR_004,Varun Motors,South,WH001,PRT_0025,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,17,19,5,10,10,Fulfilled,4200,4200,1
DMD14985,2025-06-25,2025,6,25,2,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,20,46,21,5,10,10,Fulfilled,4200,21000,0
DMD14986,2025-04-23,2025,4,23,2,1,DLR_027,Maruti Point 27,Unassigned,WH001,PRT_0025,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,19,83,42,5,10,10,Fulfilled,4200,4200,0
DMD14987,2025-10-01,2025,10,1,2,1,DLR_026,Maruti Point 26,Unassigned,WH001,PRT_0095,MGP Radiator Type 5,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,61,21,5,10,10,Fulfilled,6500,19500,0
DMD14988,2025-07-23,2025,7,23,2,1,DLR_010,Machino Techno,East,WH001,PRT_0036,MGP Headlight Bulb Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,67,43,5,10,10,Fulfilled,850,4250,0
DMD14989,2025-04-05,2025,4,5,5,1,DLR_024,Maruti Point 24,Unassigned,WH001,PRT_0097,MGP Air Filter Type 4,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,14,52,30,5,10,10,Fulfilled,450,1350,0
DMD14990,2025-11-14,2025,11,14,4,1,DLR_011,Maruti Point 11,Unassigned,WH001,PRT_0093,MGP Fuel Pump Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,66,47,5,10,10,Fulfilled,4200,12600,0
DMD14991,2025-04-25,2025,4,25,4,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0078,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,2,40,46,5,10,10,Fulfilled,600,3000,1
DMD14992,2025-11-08,2025,11,8,5,1,DLR_028,Maruti Point 28,Unassigned,WH001,PRT_0023,MGP Cabin Air Filter Type 3,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,4,33,22,5,10,10,Fulfilled,550,2750,0
DMD14993,2025-05-18,2025,5,18,6,1,DLR_003,Popular Maruti,South,WH001,PRT_0064,MGP Headlight Bulb Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,7,69,20,5,10,10,Fulfilled,850,4250,0
DMD14994,2025-05-06,2025,5,6,1,1,DLR_010,Machino Techno,East,WH001,PRT_0063,MGP Radiator Type 4,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,4,88,39,5,10,10,Fulfilled,6500,26000,0
DMD14995,2025-07-24,2025,7,24,3,1,DLR_014,Maruti Point 14,Unassigned,WH001,PRT_0071,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,1,33,25,5,10,10,Fulfilled,6500,26000,0
DMD14996,2025-03-23,2025,3,23,6,1,DLR_016,Maruti Point 16,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,71,46,5,10,10,Fulfilled,550,1100,0
DMD14997,2025-04-21,2025,4,21,0,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0094,MGP Thermostat Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,18,79,39,5,10,10,Fulfilled,1200,3600,0
DMD14998,2025-07-07,2025,7,7,0,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,14,27,33,5,10,10,Fulfilled,5600,28000,1
DMD14999,2025-08-23,2025,8,23,5,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0027,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,8,79,30,5,10,10,Fulfilled,6500,32500,0
DMD15000,2025-03-23,2025,3,23,6,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0021,MGP Oil Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,9,60,14,5,10,10,Fulfilled,320,1600,0
DMD15001,2025-06-21,2025,6,21,5,1,DLR_012,Maruti Point 12,Unassigned,WH001,PRT_0072,MGP Radiator Type 3,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,10,68,42,5,10,10,Fulfilled,6500,26000,0
DMD15002,2025-12-02,2025,12,2,1,1,DLR_010,Machino Techno,East,WH001,PRT_0033,MGP Timing Belt Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,5,51,19,5,10,10,Fulfilled,1500,3000,0
DMD15003,2025-01-08,2025,1,8,2,1,DLR_008,Mandovi Motors,South,WH001,PRT_0096,MGP Radiator Type 2,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,9,70,28,5,10,10,Fulfilled,6500,13000,0
DMD15004,2025-09-09,2025,9,9,1,1,DLR_005,Sai Service,West,WH001,PRT_0005,MGP Alternator Type 2,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,4,40,21,5,10,10,Fulfilled,5600,16800,0
DMD15005,2025-10-25,2025,10,25,5,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0041,MGP Spark Plug Type 3,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,15,23,21,5,10,10,Fulfilled,250,250,0
DMD15006,2025-12-02,2025,12,2,1,1,DLR_007,Kalyani Motors,South,WH001,PRT_0065,MGP Alternator Type 4,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,2,33,18,5,10,10,Fulfilled,5600,22400,0
DMD15007,2025-05-15,2025,5,15,3,1,DLR_013,Maruti Point 13,Unassigned,WH001,PRT_0035,MGP Fuel Pump Type 1,Standard,Mechanical,Each,Swift,VXI,Petrol,0,0,0,6,42,12,5,10,10,Fulfilled,4200,8400,0
DMD15008,2025-02-25,2025,2,25,1,1,DLR_022,Maruti Point 22,Unassigned,WH001,PRT_0078,MGP Wiper Blades Type 1,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,10,91,48,5,10,10,Fulfilled,600,3000,0
DMD15009,2025-10-06,2025,10,6,0,1,DLR_023,Maruti Point 23,Unassigned,WH001,PRT_0040,MGP Cabin Air Filter Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,19,55,41,5,10,10,Fulfilled,550,2200,0
DMD15010,2025-04-02,2025,4,2,2,1,DLR_029,Maruti Point 29,Unassigned,WH001,PRT_0084,MGP Wiper Blades Type 5,Standard,Consumable,Each,Swift,VXI,Petrol,0,0,0,18,18,21,5,10,10,Fulfilled,600,2400,1
DMD15011,2025-10-03,2025,10,3,4,1,DLR_019,Maruti Point 19,Unassigned,WH001,PRT_0014,MGP Alternator Type 1,Standard,Electrical,Each,Swift,VXI,Petrol,0,0,0,5,61,17,5,10,10,Fulfilled,5600,16800,0
