vin,dealer_id,model,variant,color,days_in_inventory,status
V12UG7SY3SZ50AIST,DLR_12,Nexon,Smart+,Daytona Grey,45,Available
DOQSO9OC7ZOFQZL33,DLR_05,Curvv,Pure,Virtual Sunrise,18,Available
4VQHBKNHTLK2DXF69,DLR_04,Curvv,Accomplished,Daytona Grey,6,Available
85ITSZAUF7FBZ753P,DLR_10,Safari,Pure+,Daytona Grey,1,Available
FFZQC7XV9RHYKXGXV,DLR_09,Curvv,Smart,Opera Blue,69,Available
MJ9PJPICRLPKHDSGC,DLR_13,Tiago,XE,Flame Red,86,Aging
6MLID37062TL3LF3V,DLR_17,Harrier,Pure,Lunar Slate,14,Available
F9S2U8U23WUZONUAB,DLR_01,Safari,Accomplished,Cosmic Gold,27,Available
80BGH9DJ8D37IQQF6,DLR_05,Tiago,XZ,Daytona Grey,36,Available
W2A8U9VP0SC7SV71A,DLR_17,Harrier,Smart,Lunar Slate,107,Critical
BDL8JY46SRUM2L7V3,DLR_04,Punch,Creative,Meteor Bronze,40,Available
CTKAZ4YI2Y7L1VK6X,DLR_02,Nexon,Pure+,Pure Grey,34,Available
R4KPIQ701PMPYDKOX,DLR_03,Safari,Accomplished,Daytona Grey,26,Available
6ESKTLWJ0GDECF77S,DLR_02,Harrier,Pure,Oberon Black,68,Aging
DE3X3QZDLRP95JE2C,DLR_14,Harrier,Pure+,Coral Red,1,Available
RA80BGS2Q0OKLGLQ8,DLR_02,Harrier,Pure,Daytona Grey,10,Available
PW7A1GQE1IE7X9SOY,DLR_17,Punch,Accomplished,Atomic Orange,4,Available
5BG6AHS9O4S8UK7FS,DLR_20,Nexon,Creative,Daytona Grey,37,Available
553QBKLM6WG6A1AT2,DLR_02,Punch,Adventure,Atomic Orange,82,Aging
GRAW0TWPWHVF8ESDW,DLR_11,Nexon,Smart,Flame Red,6,Available
FFFKEC1OCHSXC1VVT,DLR_18,Nexon,Creative,Pure Grey,148,Aging
7K19EVQBZ1OF6DXQ1,DLR_20,Harrier,Smart,Daytona Grey,9,Available
3JERZ5967W921FGMY,DLR_18,Punch,Creative,Calypso Red,19,Available
H944FB69BX32IXQIP,DLR_01,Punch,Adventure,Calypso Red,35,Available
RD00QII9SR88GT706,DLR_07,Harrier,Pure,Oberon Black,37,Available
NDWQ0SFYBVOKBUWFJ,DLR_11,Punch,Adventure,Calypso Red,40,Available
FC4Y7CQWLOQKIE6QK,DLR_07,Nexon,Pure,Fearless Purple,4,Available
8ZRR60SI399UEY09A,DLR_11,Punch,Accomplished+,Daytona Grey,257,Aging
2A3WG1I77GNH3I0D7,DLR_04,Nexon,Fearless,Flame Red,54,Available
WRN4UIYXE4SWFS5ZU,DLR_14,Tiago,XE,Midnight Plum,123,Critical
83U661T4U61TRQNWT,DLR_03,Tiago,XM+,Arizona Blue,3,Available
MBMYP8L5I090SESGI,DLR_16,Punch,Pure,Daytona Grey,6,Available
6NEM8R886FCEJK0N5,DLR_10,Nexon,Pure,Pure Grey,7,Available
PDUZOMZKO0WP61W2I,DLR_06,Tiago,XM,Midnight Plum,20,Available
Z1OFEDR1OAI3A7TC2,DLR_08,Harrier,Pure,Oberon Black,28,Available
FORJVR0HGL0DHWFR5,DLR_07,Nexon,Creative,Flame Red,169,Aging
P6Z4K230Q3QA7UQ10,DLR_16,Tiago,XE,Flame Red,77,Available
5GN3E9V686TS1UVG9,DLR_01,Nexon,Creative,Calgary White,17,Available
NRB8NGL4DHLE8SKIY,DLR_01,Nexon,Smart,Pristine White,44,Available
ZCJGUCF1EK6OP6XSA,DLR_02,Safari,Accomplished,Cosmic Gold,117,Critical
MHO6T2TKXZ0RW9DKL,DLR_07,Altroz,XM+,Cosmo Dark,80,Available
ISDUB7T1M3UHJ7D4N,DLR_01,Tiago,XZ,Midnight Plum,59,Available
8M2XLEGW63X5GRN5Y,DLR_07,Nexon,Creative,Calgary White,7,Available
TL2QPINYSU8LCHAPO,DLR_05,Tiago,XM,Opal White,17,Available
ZG8EOTHCW1KAZV6WN,DLR_17,Punch,Pure,Tornado Blue,18,Available
JGEILOZEV96CRK7SO,DLR_15,Nexon,Creative,Pristine White,6,Available
RX2JMZRVCF7C8T3LH,DLR_03,Punch,Accomplished,Daytona Grey,1,Available
PBTVR9SL5VX974PPW,DLR_13,Tiago,XE,Arizona Blue,2,Available
XZGGRQSLLKRYAB120,DLR_05,Tiago,XE,Midnight Plum,36,Available
Z74ZL9C3PFQ67M7NO,DLR_07,Tiago,XE,Flame Red,91,Aging
VAUJIDZ177B9OL25I,DLR_10,Safari,Pure+,Stardust Ash,14,Available
IDUXMKLUF28GA7OPH,DLR_11,Punch,Accomplished,Orcus White,60,Available
47AA60O4QAZ32LWZ6,DLR_07,Punch,Accomplished,Daytona Grey,1,Available
5VK1M1F3UNHHLV69C,DLR_20,Punch,Creative,Meteor Bronze,13,Available
V2HA3B15BP16LAH96,DLR_16,Tiago,XZ,Arizona Blue,2,Available
DEHELYJRG4KW48HMK,DLR_02,Nexon,Creative,Intensi-Teal,45,Available
G8VQ5GXQOFSZ72O5N,DLR_08,Punch,Accomplished+,Daytona Grey,42,Available
UC7VVEG6UIA1NJ0C2,DLR_11,Punch,Pure,Atomic Orange,47,Available
L1CEXHTRWC4WAKEF7,DLR_04,Tiago,XE,Midnight Plum,35,Available
C6STLGYLPZNFFB0LJ,DLR_01,Safari,Pure,Oberon Black,18,Available
0WZ3OUB93JSRZMS12,DLR_07,Safari,Smart,Lunar Slate,32,Available
NEKRBSZYQE55NHF4L,DLR_18,Harrier,Adventure,Lunar Slate,125,Critical
5HTQ6YE84C6OPN2BT,DLR_02,Tiago,XZ+,Daytona Grey,91,Critical
HR43E7JJHNBT3V23B,DLR_20,Safari,Adventure,Orcus White,75,Aging
YOLYFM4PSQNP1K8UR,DLR_06,Tiago,XE,Arizona Blue,109,Critical
LK41GPC8MG29VQYGA,DLR_01,Punch,Pure,Orcus White,59,Available
GBVSZHFICRXH0HKRQ,DLR_03,Curvv,Pure,Opera Blue,23,Available
Q29K3246VCY5UHBIR,DLR_01,Punch,Accomplished+,Calypso Red,155,Critical
YXWEU4HTOWQAODZ8M,DLR_04,Tiago,XM+,Flame Red,43,Available
S2VNDNSAR0PEQACGO,DLR_01,Safari,Accomplished,Cosmic Gold,57,Available
ON5CDW9PAJMFOTE7C,DLR_02,Nexon,Creative,Pure Grey,1,Available
RD7Z2E8N3EG33HKW1,DLR_04,Safari,Pure,Orcus White,65,Aging
1CCX4O1CCY105XUR7,DLR_04,Tiago,XZ,Daytona Grey,131,Critical
TIDM6A7UG3IX27KA6,DLR_01,Nexon,Smart+,Pristine White,26,Available
WJOYGKL7IWTAQEA31,DLR_13,Punch,Adventure,Atomic Orange,13,Available
BEPRNAD9PPRMQG03J,DLR_13,Safari,Pure,Stardust Ash,27,Available
KF0A1UAHJH0DYSGP0,DLR_17,Nexon,Smart,Flame Red,18,Available
J4ELSS84X06F645HA,DLR_04,Punch,Creative,Orcus White,23,Available
GSRD75M55Z0FGCYWF,DLR_02,Curvv,Accomplished,Opera Blue,20,Available
E7BI3RHK74MBBDXOT,DLR_01,Harrier,Adventure,Daytona Grey,4,Available
WKCUT54EHXL20IFOR,DLR_06,Punch,Adventure,Meteor Bronze,110,Critical
XSOOPI3GSBCM0NGVQ,DLR_04,Punch,Adventure,Daytona Grey,5,Available
7JB5NJRM97PY2Z96Q,DLR_05,Nexon,Fearless+,Flame Red,6,Available
UHYL4DYFZ54V9RBUQ,DLR_05,Safari,Smart,Stardust Ash,41,Available
TH1KDN24U0HVNFW3X,DLR_15,Altroz,XZ,Harbour Blue,19,Available
B7D0ZYSQJ32Q947HA,DLR_07,Nexon,Smart,Fearless Purple,35,Available
V7YS1YZMZUQ8A1CC3,DLR_01,Nexon,Smart,Pristine White,68,Aging
46KOLFPBM94SL42U1,DLR_09,Harrier,Adventure,Oberon Black,63,Available
J6U9BL57JB168TMYU,DLR_07,Nexon,Pure,Daytona Grey,20,Available
BCTP4JYEU3QAHKB4J,DLR_18,Harrier,Pure,Daytona Grey,6,Available
SR8XT2K1S7CGFKNM6,DLR_07,Harrier,Smart,Oberon Black,7,Available
OZ2ND492TCLD4FWK0,DLR_07,Nexon,Creative,Daytona Grey,1,Available
OJUKI2S6M0E3ST1Q2,DLR_07,Curvv,Accomplished,Virtual Sunrise,25,Available
WBX75UHNA27YOENPX,DLR_05,Tiago,XZ,Arizona Blue,59,Available
0AHCCPTTQ82YB4MLL,DLR_20,Altroz,Dark,Harbour Blue,232,Critical
E6FXFG468GCR08TGB,DLR_11,Punch,Accomplished+,Orcus White,216,Critical
GH14U7HRQ0VCVVYEF,DLR_06,Tiago,NRG,Arizona Blue,54,Available
X6B0RKW7CIFE5OPLI,DLR_03,Nexon,Pure,Pristine White,80,Available
ZHIHIPQ187OK7KYCK,DLR_14,Safari,Pure+,Oberon Black,1,Available
ECO8VXF82G7CW0U6M,DLR_17,Punch,Pure,Calypso Red,38,Available
BYVSCAFF2X5Y3K0S2,DLR_20,Harrier,Smart,Orcus White,13,Available
7JMREVK3STRRFVSXC,DLR_17,Nexon,Smart+,Intensi-Teal,136,Critical
IV1ZG886B0F4FBVOD,DLR_05,Tiago,NRG,Opal White,7,Available
QPYTOY7WPG8E5K1R2,DLR_14,Curvv,Pure,Daytona Grey,87,Available
B0F7WHNDRU4LE563S,DLR_01,Tiago,NRG,Flame Red,7,Available
A4SXVM9R66EBKHASP,DLR_04,Altroz,Dark,Avenue White,11,Available
SJEIGTBG7CRRBIHTH,DLR_06,Tiago,NRG,Daytona Grey,8,Available
3N6675TG94JNLMK3K,DLR_16,Safari,Pure,Cosmic Gold,14,Available
QKPKI9C3H5X4ZTCEX,DLR_12,Curvv,Creative,Pristine White,84,Available
TB02JCU4JI7IC345Z,DLR_03,Altroz,XE,Harbour Blue,63,Available
CFEWAGZ18YUZQNHG2,DLR_16,Punch,Adventure,Daytona Grey,25,Available
EGEJ0VSIAQQCYPC0U,DLR_04,Nexon,Pure,Intensi-Teal,3,Available
0PGNH1425LD9E93N2,DLR_03,Safari,Smart,Daytona Grey,33,Available
URZ4DIBBFR0AYVNX9,DLR_02,Curvv,Accomplished+,Virtual Sunrise,2,Available
YZFPGWV5ZKNI6KKQV,DLR_04,Tiago,XE,Opal White,48,Available
W4FM3420Q235G0AHW,DLR_10,Nexon,Pure,Pure Grey,55,Available
QKIR8EJ7FA9BDYAVC,DLR_05,Tiago,XM+,Daytona Grey,41,Available
G46JL0K7MKJ1696AS,DLR_01,Tiago,XM,Arizona Blue,35,Available
QD5YT1R236ENMKTPS,DLR_08,Curvv,Pure+,Virtual Sunrise,107,Critical
H5HIFECVI5RYBNMLG,DLR_14,Punch,Accomplished,Daytona Grey,10,Available
DMKTALYDISZRR1JUV,DLR_17,Punch,Pure,Orcus White,5,Available
Z3F1O508DHJG0QG1L,DLR_04,Nexon,Fearless+,Fearless Purple,45,Available
E5M9X9CQJE1X9G4OE,DLR_13,Harrier,Pure,Oberon Black,5,Available
71QLQNM6XV9APGI32,DLR_12,Tiago,XZ,Opal White,30,Available
DOBC5VLHAG1T6HIBO,DLR_16,Punch,Pure,Orcus White,14,Available
ORLFOSKG3V22W1YH6,DLR_18,Harrier,Pure,Lunar Slate,4,Available
Z55FDLF2EO48T3670,DLR_17,Tiago,XM,Midnight Plum,183,Critical
2E0Q1QMJCJRG1M69P,DLR_03,Nexon,Smart,Calgary White,11,Available
O2JUXBOB9V8GZX3U5,DLR_09,Harrier,Fearless,Lunar Slate,28,Available
CSQ6DNN8URH0EB42W,DLR_07,Punch,Pure,Meteor Bronze,1,Available
BKWJ11VV4O94D456Z,DLR_04,Punch,Accomplished+,Calypso Red,46,Available
9NX50R3ININROA2NA,DLR_01,Tiago,XM,Daytona Grey,38,Available
UDQ62XA9XV9RXUS0Y,DLR_08,Nexon,Smart,Intensi-Teal,5,Available
5TA6UF6GK4P9ODZMP,DLR_07,Nexon,Smart+,Calgary White,9,Available
TTHUH80JWZGOVQ1UN,DLR_02,Punch,Adventure,Tornado Blue,2,Available
8YY5A3LQBWP4NLF8Q,DLR_17,Punch,Pure,Calypso Red,33,Available
R5E7BCQQO7BGAXIZL,DLR_03,Tiago,XM,Opal White,64,Aging
LFJMZGWF5AM9XAJCG,DLR_07,Nexon,Smart,Daytona Grey,5,Available
OOWHKVL3XGF73N9F8,DLR_05,Harrier,Pure,Coral Red,11,Available
IGSNTWQVU9OU0EUI4,DLR_03,Harrier,Fearless,Daytona Grey,141,Critical
PP8B8Z6QL7GDXQ4WB,DLR_03,Nexon,Pure,Fearless Purple,6,Available
3M0JG4Q8I0Q1RIS5J,DLR_11,Nexon,Creative,Fearless Purple,42,Available
Y75WEAJEHFA6ZY9NN,DLR_11,Nexon,Creative,Pure Grey,43,Available
46CKXOL6HZDWD5C75,DLR_11,Harrier,Fearless,Ash Grey,64,Aging
3Z9QBLZZBLN9EQRJO,DLR_03,Nexon,Smart,Intensi-Teal,136,Aging
Z6472476TXUESBFCI,DLR_07,Safari,Pure,Daytona Grey,35,Available
OAFKBFQ1MENEPYF0L,DLR_01,Safari,Adventure,Orcus White,8,Available
RP8ZTPP5Z90E497V6,DLR_10,Punch,Pure,Tornado Blue,33,Available
1HODNOZYW1HC93VWY,DLR_14,Curvv,Smart,Virtual Sunrise,33,Available
QOYM8BSLT5V48714N,DLR_01,Tiago,XE,Flame Red,32,Available
UKXT614OFN1BWVBYE,DLR_03,Nexon,Creative,Intensi-Teal,36,Available
GT65LA8HHN6QMUUMT,DLR_07,Altroz,XM+,Downtown Red,116,Critical
IN7FM1SJX9A1PRGDY,DLR_14,Nexon,Fearless,Intensi-Teal,42,Available
XSMFKOCYC3DAD6RU0,DLR_13,Nexon,Creative,Pristine White,35,Available
GRCBW72AKAFQMPZX5,DLR_18,Nexon,Pure+,Flame Red,66,Aging
DVJCF9TPQMK6831HI,DLR_13,Curvv,Smart,Daytona Grey,9,Available
MDUUVYQ9B1N7Q82ZR,DLR_02,Harrier,Pure+,Orcus White,34,Available
D82KMB30I1WW4PWKZ,DLR_17,Safari,Smart,Lunar Slate,53,Available
5ZFFDILAOSYXOMV66,DLR_15,Punch,Pure,Meteor Bronze,9,Available
SN650DJI1YC1UBLOD,DLR_05,Nexon,Fearless,Calgary White,38,Available
DFYLFCOJKAZPL668A,DLR_07,Punch,Pure,Tornado Blue,2,Available
HKN2VIRR2K06GS2C4,DLR_14,Curvv,Smart,Pure Grey,56,Available
SPDKZW4QVVK94CL4O,DLR_10,Harrier,Adventure,Orcus White,11,Available
6UQ9F27SJCNFQ7N6W,DLR_02,Tiago,XM,Opal White,55,Available
AJMEARP1QRE8NEA0X,DLR_13,Tiago,XZ,Arizona Blue,87,Available
C3TLNEHKIXCVAM23H,DLR_02,Nexon,Fearless+,Pure Grey,4,Available
C32080X1AUBLFJU8S,DLR_15,Tiago,NRG,Opal White,12,Available
DTO83FTYZS4JSOMPX,DLR_07,Punch,Adventure,Calypso Red,68,Aging
Z820CIH8NX1KHQKBK,DLR_02,Harrier,Adventure,Coral Red,287,Aging
8C17OX67VNYNS4P10,DLR_18,Nexon,Pure,Pristine White,66,Aging
QAKTBQRZE8RA36P2V,DLR_17,Nexon,Smart,Calgary White,85,Available
XLUYTHTU34YAOSDKQ,DLR_05,Punch,Accomplished+,Meteor Bronze,3,Available
CWZUVQEC7DXE2IFR8,DLR_20,Tiago,NRG,Arizona Blue,10,Available
R83QSYNUO9RT4YR8J,DLR_17,Nexon,Smart+,Intensi-Teal,5,Available
4E2L83KKOFBDN2GWW,DLR_02,Tiago,XZ,Midnight Plum,21,Available
9H3G79HU2GGU815BR,DLR_07,Punch,Accomplished+,Daytona Grey,41,Available
KZ3AF3T810JMC2JAY,DLR_07,Harrier,Pure,Coral Red,281,Critical
BJNZSO5MGFE0B17MY,DLR_01,Punch,Accomplished,Calypso Red,87,Available
CXA78AN0T4G7A4PSR,DLR_10,Curvv,Pure,Daytona Grey,1,Available
VFCPDIJZS9ONVA0WD,DLR_19,Safari,Adventure+,Oberon Black,9,Available
ZG884BNCAD4ZN573V,DLR_05,Harrier,Adventure+,Daytona Grey,26,Available
AY1FZK9QYKHL2YQNP,DLR_08,Nexon,Fearless,Flame Red,36,Available
VGNEY4RNBG2O4SAUF,DLR_15,Punch,Accomplished,Orcus White,2,Available
T7CAMSO64VC7AE9DU,DLR_11,Harrier,Fearless,Orcus White,88,Available
MO7GDS70Z8SEDYM59,DLR_14,Tiago,XE,Opal White,71,Available
JZO764UGEBV3ZJTCG,DLR_03,Tiago,XE,Flame Red,8,Available
GCERKNCMSBWTE87AR,DLR_02,Curvv,Creative+,Pure Grey,1,Available
FC69Q0PUNGRRG540F,DLR_05,Nexon,Fearless,Calgary White,75,Available
5665CP6XIBZ0ND6R3,DLR_04,Nexon,Pure,Fearless Purple,39,Available
AHT4A27DZW4I36422,DLR_02,Nexon,Smart+,Daytona Grey,9,Available
RIIQUS3T7C69BFIQO,DLR_02,Nexon,Smart,Intensi-Teal,1,Available
WKZ50VQ2FI8V9GS48,DLR_13,Curvv,Smart,Opera Blue,57,Available
MZ2MKGIJBNUSNLCSV,DLR_16,Nexon,Pure,Pristine White,42,Available
TIM425VK3ZUQE3J59,DLR_02,Tiago,XE,Midnight Plum,31,Available
TNEQC4E4XEPEVU2J9,DLR_18,Punch,Accomplished+,Atomic Orange,20,Available
5ZYCKEWRW6MVN35IA,DLR_14,Punch,Pure,Atomic Orange,9,Available
JS89FLJO6QVCZ823R,DLR_06,Harrier,Fearless,Orcus White,10,Available
UH08LV63N79II670N,DLR_09,Nexon,Creative,Daytona Grey,21,Available
PRSH73R21L794STJQ,DLR_02,Nexon,Smart,Daytona Grey,9,Available
24FJ57R7O0Y7LPSV0,DLR_05,Nexon,Pure+,Pristine White,158,Aging
8BDYTGXU007BBMPXQ,DLR_03,Nexon,Pure,Daytona Grey,6,Available
PU5I30484Y9YV8B80,DLR_11,Safari,Pure+,Lunar Slate,86,Aging
IE2KQKNG9LO7I8P35,DLR_15,Nexon,Smart,Calgary White,1,Available
UE6EU8UI3LAQVMXDQ,DLR_15,Nexon,Smart,Pure Grey,77,Aging
HVQ0ZQ8S0H2N4JSVJ,DLR_09,Safari,Adventure,Lunar Slate,15,Available
AQNO5I9GIXBEESWDK,DLR_19,Safari,Accomplished,Daytona Grey,218,Critical
ST0KKM3XQRW1IXH7Z,DLR_02,Harrier,Smart,Orcus White,31,Available
0EY5K1OBWL61A87XN,DLR_03,Nexon,Fearless,Pristine White,57,Available
N3KC892MAJUJJ4606,DLR_05,Tiago,XE,Opal White,48,Available
A91LGAKWMRFZJAFDE,DLR_19,Safari,Pure,Orcus White,5,Available
K5DVXQ0RKYIQHZQLD,DLR_09,Nexon,Smart,Flame Red,11,Available
4M05N7LLILWWMLDKP,DLR_13,Nexon,Pure,Intensi-Teal,28,Available
SUOB4X7K0N3YUYUIR,DLR_03,Nexon,Pure,Daytona Grey,5,Available
5HMKJALZX8VMR47R0,DLR_09,Harrier,Smart,Coral Red,297,Critical
BDSJ9GNJRB6G7MIHU,DLR_09,Safari,Pure,Oberon Black,6,Available
KUBW7WOOGLUAP56HV,DLR_03,Punch,Pure,Tornado Blue,3,Available
BMWG92GVW2CFCBEY9,DLR_16,Punch,Adventure,Meteor Bronze,273,Aging
802U2S4YT77YONPXK,DLR_07,Nexon,Smart,Intensi-Teal,1,Available
6CGFK0D6BK9INWVJX,DLR_03,Nexon,Smart,Intensi-Teal,29,Available
ZA3MI7SUFAH4BA6VN,DLR_04,Tiago,XM+,Arizona Blue,3,Available
LNMMWDZ6477DF2ELO,DLR_17,Tiago,XM,Arizona Blue,4,Available
SB5XOJD7XR49V7JNR,DLR_12,Punch,Creative,Atomic Orange,1,Available
IGMMIHHJ4TVWA317G,DLR_02,Harrier,Pure,Orcus White,10,Available
OO5NU9QRKD0LKD9G2,DLR_17,Nexon,Smart,Calgary White,9,Available
X59R04YHRPWSKV4W6,DLR_17,Nexon,Pure+,Fearless Purple,27,Available
QVDM6MVI1HB7RH7FJ,DLR_01,Tiago,XE,Midnight Plum,30,Available
WILL353KJJPMEDA8N,DLR_09,Nexon,Smart+,Flame Red,4,Available
V7TFP9UOBX9IINCXL,DLR_12,Safari,Accomplished+,Orcus White,43,Available
HQTD339X3KBRCDCGI,DLR_04,Nexon,Smart+,Pristine White,9,Available
P81GCM94QNT8NUP78,DLR_18,Punch,Accomplished,Calypso Red,89,Available
NF1P6RD76F83E822L,DLR_05,Harrier,Adventure,Ash Grey,8,Available
5DX2JAS0S3AXJF251,DLR_08,Curvv,Creative,Opera Blue,2,Available
TVLUCDUR9XSSCQJVY,DLR_02,Punch,Accomplished,Atomic Orange,35,Available
SPR3TEPGHU7NXNW3C,DLR_07,Punch,Adventure,Meteor Bronze,5,Available
O2UDTXCY1R4RJ9ULZ,DLR_18,Safari,Pure,Cosmic Gold,18,Available
UKFD2H08YUW2NWQ83,DLR_06,Tiago,XM,Opal White,39,Available
MWGJWCH13TYGHEKQ8,DLR_09,Tiago,XM,Opal White,17,Available
FUFM82ZHPEAU4HZE2,DLR_01,Nexon,Pure,Daytona Grey,54,Available
UHAQXRJ93681SAO3U,DLR_01,Safari,Pure,Stardust Ash,102,Critical
FKQWDVC65HYS7B1QA,DLR_16,Tiago,NRG,Midnight Plum,44,Available
2AU5R5LG0Y9KD7EU3,DLR_08,Harrier,Pure+,Daytona Grey,62,Available
BG03XJR2SD547C1G6,DLR_17,Nexon,Fearless+,Pure Grey,1,Available
M22ERM5TZS9D8KTZK,DLR_15,Nexon,Creative,Flame Red,235,Aging
J3AO8DZ4ZREN3T268,DLR_03,Harrier,Fearless,Daytona Grey,88,Available
Y3FWZ94DYBO0A7OXZ,DLR_14,Punch,Creative,Tornado Blue,4,Available
BH2CBVKHV09AMPTOF,DLR_02,Punch,Adventure,Orcus White,47,Available
ERHSURPBJFHKKMCWY,DLR_06,Tiago,XE,Daytona Grey,70,Available
DAX158X3V3ACSHUGE,DLR_03,Harrier,Adventure,Orcus White,1,Available
XUEEZ21P5BB46ZMFE,DLR_12,Harrier,Smart,Ash Grey,55,Available
OOVCS4F7NI7RWWRJQ,DLR_04,Nexon,Creative,Fearless Purple,14,Available
728ZHZD71286HKFD9,DLR_07,Curvv,Pure,Opera Blue,13,Available
YELDAUG7BB4DWUPCK,DLR_05,Nexon,Creative,Pristine White,54,Available
HQ1BQT1DTRB6LX89J,DLR_04,Tiago,XZ,Daytona Grey,17,Available
VK8F3XUVAG2F14M6M,DLR_02,Altroz,Dark,Downtown Red,12,Available
PPM6H3EDX1HTYFMTO,DLR_17,Tiago,XM,Flame Red,8,Available
3XML4T5D8K9T8NEIA,DLR_04,Safari,Adventure+,Orcus White,19,Available
NWV7IHDE23C04LJXN,DLR_03,Nexon,Creative,Pristine White,2,Available
CIJ4ANC8PEEM9JUJQ,DLR_15,Punch,Pure,Atomic Orange,59,Available
HYNHY86J5MSYQMNF8,DLR_03,Nexon,Fearless,Pristine White,25,Available
F6Y1RAMRHZVREJYTN,DLR_13,Nexon,Pure,Pure Grey,52,Available
YOHUMRECDHZV2GWUF,DLR_05,Safari,Pure,Daytona Grey,100,Aging
5NW3ABTQKQAKCIR9F,DLR_02,Punch,Creative,Daytona Grey,69,Available
1OSHVVI37WAZ5HZID,DLR_14,Safari,Pure,Daytona Grey,6,Available
MJMZZAGEW7O6NUR35,DLR_04,Nexon,Fearless,Fearless Purple,30,Available
K46QE0MCWWVD0OLQF,DLR_02,Curvv,Creative,Opera Blue,6,Available
2QZU8DVNQFSTYSY6G,DLR_08,Nexon,Fearless+,Flame Red,51,Available
7975VNFWYRL663781,DLR_02,Punch,Accomplished+,Calypso Red,19,Available
BF51XFA2G0E7H4NEI,DLR_06,Harrier,Smart,Ash Grey,7,Available
W468WZNJNSQI1V2UX,DLR_09,Harrier,Adventure,Oberon Black,45,Available
RBNVTM364E4L0S674,DLR_07,Tiago,XM,Daytona Grey,80,Available
IN5IBW0FBWPV4M95R,DLR_09,Safari,Smart,Cosmic Gold,166,Critical
E5YW4JUNR3BXHO8SY,DLR_02,Punch,Creative,Tornado Blue,16,Available
S6AI1TTLLGSQ0QQ5C,DLR_05,Nexon,Pure,Fearless Purple,26,Available
TBIDDVYYQM49VBJXJ,DLR_04,Nexon,Smart,Intensi-Teal,184,Critical
28DL4WG5W28UYGETE,DLR_11,Safari,Adventure,Daytona Grey,57,Available
CPWW4E2F15J2B3UB2,DLR_17,Curvv,Accomplished+,Pure Grey,9,Available
A55NABM5ZKMDITJ30,DLR_01,Punch,Accomplished+,Meteor Bronze,17,Available
953LDGFKD6MFXCIJK,DLR_12,Harrier,Smart,Coral Red,9,Available
NTH8GIH8XW2TOZO6V,DLR_17,Tiago,XE,Midnight Plum,9,Available
CNUVLD8I05391VWAX,DLR_06,Punch,Accomplished,Tornado Blue,252,Critical
C33IR5E9LNLYXYFP4,DLR_05,Tiago,XZ+,Flame Red,45,Available
26ZTZ1RBDKAXJZJL5,DLR_07,Altroz,XM,Downtown Red,2,Available
6CYL8DUNY2O6S7CMD,DLR_15,Harrier,Smart,Daytona Grey,13,Available
TS9QP0DI6FGN7PU0G,DLR_02,Safari,Accomplished,Orcus White,7,Available
ZRFO7ZCYVBQQID23L,DLR_04,Safari,Smart,Oberon Black,1,Available
7LZMCKJXR7P4EV137,DLR_14,Safari,Accomplished+,Oberon Black,6,Available
0BN1YL9UNLXYQ1JNY,DLR_19,Tiago,XE,Daytona Grey,11,Available
5VN672GWH1RETMEFO,DLR_06,Curvv,Creative,Pristine White,3,Available
NWYRJS5XJOLYK3WW8,DLR_19,Safari,Accomplished,Oberon Black,50,Available
IFWY3I07KDV9KY2O5,DLR_07,Punch,Accomplished,Daytona Grey,42,Available
K6OHPXZN14RBHPA95,DLR_04,Harrier,Pure,Coral Red,62,Available
A51A31P710XDRSSA3,DLR_02,Nexon,Smart,Calgary White,52,Available
QQF4P9OQKL4Z29DLB,DLR_18,Nexon,Pure,Pure Grey,44,Available
PR4GDPZ8LORSQXPIZ,DLR_14,Tiago,XM,Opal White,68,Aging
57QIELDVOJ5I4K8IN,DLR_07,Harrier,Fearless,Ash Grey,9,Available
XVYAU87RN7A7NACPY,DLR_05,Nexon,Fearless,Fearless Purple,22,Available
THFZPGPNEMYTUU583,DLR_01,Curvv,Pure,Virtual Sunrise,36,Available
1XZ5878YEC3FF22W2,DLR_12,Punch,Adventure,Calypso Red,2,Available
32VV8MQQ8N8077XAV,DLR_07,Nexon,Smart,Flame Red,46,Available
0GNVYGIAV590MZENK,DLR_02,Punch,Adventure,Calypso Red,29,Available
610F5TPDHGXAP3WIC,DLR_12,Safari,Adventure+,Stardust Ash,217,Critical
ZWS0EH50G7CEDV8TX,DLR_12,Harrier,Pure,Lunar Slate,394,Critical
3G2VWV733AA16FUXX,DLR_07,Nexon,Pure,Daytona Grey,5,Available
6P9I7SUNT9QX3PBOR,DLR_02,Tiago,XE,Flame Red,204,Aging
U0WNSB02G1BFBRN92,DLR_04,Nexon,Pure,Daytona Grey,42,Available
QTT4HOXVD6O1NYZDB,DLR_17,Curvv,Creative,Pure Grey,2,Available
Q34XGOHMQSC7M3VOD,DLR_04,Nexon,Creative+,Pristine White,16,Available
CY2ZQBBEJAGX3M4VA,DLR_04,Harrier,Pure,Lunar Slate,8,Available
AYKP2JS9TZYZCDKPL,DLR_07,Curvv,Accomplished,Pure Grey,46,Available
ABSX78XBP8Z1QJP8H,DLR_18,Punch,Adventure,Meteor Bronze,47,Available
BZYHH915909QEYZWP,DLR_01,Punch,Accomplished,Calypso Red,23,Available
OEYE048FHG7BZ24WM,DLR_07,Nexon,Pure,Pristine White,1,Available
