Line_Item_ID,Job_Card_Number,Part_Number,Description,Inventory_Level,Quantity_Consumed,Unit_Price,Billed_Amount,Tax_Code
LI000031895,JC00018789,990J0M43595,Super Cleaner,Consumable,2.0,2022.22,4044.44,GST5
LI000031896,JC00018789,34262233,ECM Harness,Mid,1.0,17959.96,17959.96,GST18
LI000031897,JC00018790,990J0M94189,Super Adhesive,Consumable,2.0,55.01,110.02,GST18
LI000031898,JC00018790,38249443,Damper Pulley,Mid,1.0,2084.31,2084.31,GST18
LI000031899,JC00018791,99170774,Fuel Filter Kit,PM,1.0,879.17,879.17,GST5
LI000031900,JC00018792,3E027087,Gearbox,Macro,1.0,89756.22,89756.22,GST18
LI000031901,JC00018792,99000M38523,Super Adhesive,Consumable,2.0,2342.25,4684.5,GST18
LI000031902,JC00018793,99000M02879,Super Lubricant,Consumable,0.5,1633.38,816.69,GST12
LI000031903,JC00018793,990J0M84674,Rubber Care,Consumable,2.0,299.02,598.04,GST5
LI000031904,JC00018793,1120039856,Engine Block Assembly,Macro,1.0,152397.61,152397.61,GST12
LI000031905,JC00018794,0923551,O-Ring Washer,Micro,2.0,1004.62,2009.24,GST12
LI000031906,JC00018795,990J0M72092,Seat Protection Cover,Consumable,2.0,1285.11,2570.22,GST5
LI000031907,JC00018795,3837413,Seal Ring,Micro,1.0,249.67,249.67,GST12
LI000031908,JC00018795,990J0M811998,Coolant,PM,1.0,3624.75,3624.75,GST18
LI000031909,JC00018796,3836742,Spacer Shim,Micro,2.0,745.66,1491.32,GST5
LI000031910,JC00018797,17630581,Ignition Coil,Mid,1.0,2064.94,2064.94,GST18
LI000031911,JC00018798,990J0M73754,RTV Gasket Maker,Consumable,0.5,2351.74,1175.87,GST12
LI000031912,JC00018799,99000M56896,Rubber Care,Consumable,1.0,1485.11,1485.11,GST18
LI000031913,JC00018799,99000M73979,Microfibre Cloth,Consumable,0.5,768.49,384.24,GST12
LI000031914,JC00018799,99000M99252,Super Adhesive (19 ml),Consumable,0.25,111.0,27.75,GST5
LI000031915,JC00018800,3835780,Crush Washer,Micro,2.0,314.81,629.62,GST12
LI000031916,JC00018800,3836560,Crush Washer,Micro,2.0,837.36,1674.72,GST5
LI000031917,JC00018801,38255241,Thermostat,Mid,1.0,14686.47,14686.47,GST18
LI000031918,JC00018802,3E091889,Front End Module,Macro,1.0,72826.37,72826.37,GST18
LI000031919,JC00018802,34236431,ECM Harness,Mid,1.0,26240.84,26240.84,GST12
LI000031920,JC00018802,137808754,Brake Fluid,PM,1.0,5264.84,5264.84,GST18
LI000031921,JC00018803,34291537,ECM Harness,Mid,1.0,21481.2,21481.2,GST12
LI000031922,JC00018804,38265204,Thermostat,Mid,1.0,26720.28,26720.28,GST18
LI000031923,JC00018805,99000M61486,Tyre Shine,Consumable,0.25,1078.2,269.55,GST5
LI000031924,JC00018805,4867986,Hose Clamp,Micro,1.0,431.22,431.22,GST18
LI000031925,JC00018806,165261633,Air Filter Element,PM,1.0,5193.73,5193.73,GST18
LI000031926,JC00018807,99000M35557,Microfibre Cloth,Consumable,0.25,341.63,85.41,GST18
LI000031927,JC00018807,16548000,Coolant,PM,2.0,3007.22,6014.44,GST12
LI000031928,JC00018807,165756701,Engine Oil Filter,PM,2.0,4406.74,8813.48,GST12
LI000031929,JC00018808,990J0M45535,Windshield Washer Fluid,Consumable,0.25,633.65,158.41,GST18
LI000031930,JC00018809,99000M35557,Microfibre Cloth,Consumable,0.25,341.63,85.41,GST18
LI000031931,JC00018809,99000M91690,Car Primer,Consumable,3.0,2029.9,6089.7,GST12
LI000031932,JC00018810,990J0M45768,Body Wax Top,Consumable,0.5,1940.08,970.04,GST18
LI000031933,JC00018810,3835033,Hose Clamp,Micro,2.0,104.6,209.2,GST12
LI000031934,JC00018810,991808362,Cabin Air Filter,PM,1.0,2166.25,2166.25,GST18
LI000031935,JC00018811,16548197,Engine Oil Filter,PM,1.0,4992.32,4992.32,GST18
LI000031936,JC00018811,3865530,O-Ring Washer,Micro,2.0,208.88,417.76,GST18
LI000031937,JC00018812,6A075429,Complete Body Shell,Macro,1.0,136066.17,136066.17,GST12
LI000031938,JC00018812,99000M83221,Super Lubricant,Consumable,2.0,1743.8,3487.6,GST12
LI000031939,JC00018812,99194458,Wiper Blade Insert,PM,1.0,5669.24,5669.24,GST18
LI000031940,JC00018813,0928043,Tie Rod Lock Washer,Micro,2.0,1390.25,2780.5,GST18
LI000031941,JC00018813,16572516,Engine Oil Filter,PM,2.0,1356.09,2712.18,GST5
LI000031942,JC00018814,0927371,Bolt Kit,Micro,2.0,1106.55,2213.1,GST18
LI000031943,JC00018814,990J0M45246,Super Lubricant,Consumable,3.0,2409.41,7228.23,GST18
LI000031944,JC00018814,990J0M95991,Upholstery Cleaner,Consumable,1.0,1762.11,1762.11,GST5
LI000031945,JC00018815,990J0M39394,Super Cleaner,Consumable,1.0,2312.49,2312.49,GST18
LI000031946,JC00018816,990J0M89485,Super Cleaner,Consumable,1.0,1068.64,1068.64,GST18
LI000031947,JC00018817,990J0M94189,Super Adhesive,Consumable,2.0,55.01,110.02,GST18
LI000031948,JC00018818,991705470,Brake Fluid,PM,1.0,4406.5,4406.5,GST12
LI000031949,JC00018818,990J0M98816,Foam Wash Liquid,Consumable,0.25,647.61,161.9,GST18
LI000031950,JC00018819,99000M79319,Rubber Care,Consumable,1.0,1904.35,1904.35,GST18
LI000031951,JC00018820,990J0M98816,Foam Wash Liquid,Consumable,0.25,647.61,161.9,GST18
LI000031952,JC00018820,1120079249,Differential Assembly,Macro,1.0,203083.78,203083.78,GST12
LI000031953,JC00018821,13761571,Wiper Blade Insert,PM,1.0,2758.1,2758.1,GST5
LI000031954,JC00018821,99000M70350,Steering Cover,Consumable,1.0,2298.75,2298.75,GST18
LI000031955,JC00018821,6A029201,Complete Body Shell,Macro,2.0,146079.1,292158.2,GST12
LI000031956,JC00018822,6A078008,Front End Module,Macro,1.0,31314.6,31314.6,GST12
LI000031957,JC00018822,99000M95094,Super Adhesive,Consumable,0.25,75.65,18.91,GST18
LI000031958,JC00018823,1120039165,Differential Assembly,Macro,1.0,171884.45,171884.45,GST18
LI000031959,JC00018824,0921876,Banjo Connector Screw,Micro,1.0,910.63,910.63,GST18
LI000031960,JC00018824,99000M44272,Tyre Shine,Consumable,1.0,284.03,284.03,GST18
LI000031961,JC00018824,4862792,Crush Washer,Micro,1.0,357.68,357.68,GST18
LI000031962,JC00018825,99000M89122,Super Cleaner,Consumable,0.25,1684.57,421.14,GST18
LI000031963,JC00018826,0927371,Bolt Kit,Micro,1.0,1106.55,1106.55,GST18
LI000031964,JC00018827,42155500,AC Compressor Bracket,Mid,1.0,17026.79,17026.79,GST18
LI000031965,JC00018828,990J0M08402,Body G3 Advance Liquid,Consumable,1.0,833.94,833.94,GST18
LI000031966,JC00018829,99000M75460,Super Adhesive,Consumable,0.5,411.44,205.72,GST12
LI000031967,JC00018830,99000M02879,Super Lubricant,Consumable,2.0,1633.38,3266.76,GST18
LI000031968,JC00018831,6A017227,Gearbox,Macro,1.0,171874.23,171874.23,GST18
LI000031969,JC00018832,4866765,Seal Ring,Micro,2.0,943.42,1886.84,GST18
LI000031970,JC00018833,990J0M37204,Steering Cover,Consumable,0.5,2166.78,1083.39,GST12
LI000031971,JC00018833,99000M78963,Body G3 Advance Liquid,Consumable,0.5,470.29,235.14,GST12
LI000031972,JC00018833,34240015,Brake Shoe Set,Mid,1.0,19457.58,19457.58,GST18
LI000031973,JC00018834,4864900,Seal Ring,Micro,1.0,137.61,137.61,GST18
LI000031974,JC00018834,990J0M94189,Super Adhesive,Consumable,0.5,55.01,27.5,GST18
LI000031975,JC00018835,13760072,Fuel Filter Kit,PM,1.0,2557.07,2557.07,GST18
LI000031976,JC00018836,5M014470,Differential Assembly,Macro,1.0,59262.03,59262.03,GST18
LI000031977,JC00018837,990J0M91093,Steering Cover,Consumable,2.0,851.61,1703.22,GST18
LI000031978,JC00018838,99000M89790,Body Wax Top,Consumable,0.5,2435.88,1217.94,GST18
LI000031979,JC00018838,99112469,Wiper Blade Insert,PM,1.0,993.7,993.7,GST12
LI000031980,JC00018839,990J0M31626,Car Primer,Consumable,2.0,2244.07,4488.14,GST18
LI000031981,JC00018839,99000M35930,Super Adhesive,Consumable,0.5,463.77,231.88,GST12
LI000031982,JC00018840,99000M61097,Seat Protection Cover,Consumable,1.0,1015.55,1015.55,GST18
LI000031983,JC00018841,42190818,Wheel Cylinder,Mid,2.0,17825.31,35650.62,GST18
LI000031984,JC00018842,99000M97866,Rubber Care,Consumable,2.0,1632.2,3264.4,GST5
LI000031985,JC00018843,3862276,Spring Clip,Micro,2.0,317.98,635.96,GST18
LI000031986,JC00018843,990J0M08402,Body G3 Advance Liquid,Consumable,1.0,833.94,833.94,GST18
LI000031987,JC00018844,3838790,Hose Clamp,Micro,2.0,891.48,1782.96,GST18
LI000031988,JC00018845,99000M78079,Foam Wash Liquid,Consumable,1.0,741.04,741.04,GST5
LI000031989,JC00018846,99000M68395,Super Lubricant,Consumable,2.0,942.79,1885.58,GST18
LI000031990,JC00018847,990J0M71190,Rubber Care,Consumable,1.0,1888.81,1888.81,GST18
LI000031991,JC00018848,99000M91916,Microfibre Cloth,Consumable,0.5,821.64,410.82,GST18
LI000031992,JC00018848,4866415,Hose Clamp,Micro,2.0,76.9,153.8,GST5
LI000031993,JC00018848,99000M37514,Super Adhesive,Consumable,0.5,859.26,429.63,GST12
LI000031994,JC00018849,0923551,O-Ring Washer,Micro,1.0,1004.62,1004.62,GST5
LI000031995,JC00018850,0929393,Tie Rod Lock Washer,Micro,1.0,1182.75,1182.75,GST5
LI000031996,JC00018850,0923551,O-Ring Washer,Micro,2.0,1004.62,2009.24,GST18
LI000031997,JC00018851,5M013712,Powertrain Assembly,Macro,1.0,142954.94,142954.94,GST5
LI000031998,JC00018851,1120039371,Transmission Assembly,Macro,1.0,39465.77,39465.77,GST18
LI000031999,JC00018852,6A041910,Cylinder Head Assembly,Macro,1.0,177722.5,177722.5,GST12
LI000032000,JC00018852,990J0M56189,Foam Wash Liquid,Consumable,0.5,1356.18,678.09,GST18
LI000032001,JC00018853,3866115,Spring Clip,Micro,1.0,935.02,935.02,GST12
LI000032002,JC00018853,34243756,Brake Shoe Set,Mid,1.0,36426.22,36426.22,GST12
LI000032003,JC00018854,6A039734,Front End Module,Macro,1.0,58377.51,58377.51,GST12
LI000032004,JC00018855,990J0M76223,Tyre Shine,Consumable,0.25,1091.64,272.91,GST12
LI000032005,JC00018856,99000M37514,Super Adhesive,Consumable,1.0,859.26,859.26,GST5
LI000032006,JC00018856,0927229,Spring Clip,Micro,1.0,805.33,805.33,GST18
LI000032007,JC00018856,990J0M31626,Car Primer,Consumable,0.25,2244.07,561.02,GST12
LI000032008,JC00018857,95153585,Brake Pad Set,Mid,1.0,36077.72,36077.72,GST18
LI000032009,JC00018858,99160192,Fuel Filter Kit,PM,1.0,450.74,450.74,GST12
LI000032010,JC00018858,95125313,Relay Module,Mid,1.0,23934.51,23934.51,GST18
LI000032011,JC00018859,990J0M73754,RTV Gasket Maker,Consumable,0.5,2351.74,1175.87,GST18
LI000032012,JC00018859,4864876,Seal Ring,Micro,2.0,233.05,466.1,GST18
LI000032013,JC00018860,990J0M46224,Body G3 Advance Liquid,Consumable,1.0,1647.46,1647.46,GST12
LI000032014,JC00018861,3835033,Hose Clamp,Micro,1.0,104.6,104.6,GST5
LI000032015,JC00018862,99000M97866,Rubber Care,Consumable,3.0,1632.2,4896.6,GST5
LI000032016,JC00018863,990J0M39800,Foam Wash Liquid,Consumable,0.25,496.16,124.04,GST5
LI000032017,JC00018864,990J0M26972,Seat Protection Cover,Consumable,0.5,932.9,466.45,GST12
LI000032018,JC00018865,95142981,Relay Module,Mid,1.0,4644.74,4644.74,GST12
LI000032019,JC00018866,99000M53340,RTV Gasket Maker,Consumable,0.25,610.3,152.57,GST18
LI000032020,JC00018867,99180480,Fuel Filter Kit,PM,2.0,2780.98,5561.96,GST18
LI000032021,JC00018868,5M055113,Powertrain Assembly,Macro,2.0,59726.34,119452.68,GST18
LI000032022,JC00018869,1120041348,Body Shell in White,Macro,1.0,95193.24,95193.24,GST18
LI000032023,JC00018870,95129975,Relay Module,Mid,1.0,36406.78,36406.78,GST18
LI000032024,JC00018871,5M083770,Differential Assembly,Macro,1.0,206051.65,206051.65,GST18
LI000032025,JC00018871,99000M61097,Seat Protection Cover,Consumable,0.25,1015.55,253.89,GST18
LI000032026,JC00018872,990J0M56RS0-010,Cabin Air Filter PM2.5,PM,1.0,650.0,650.0,GST5
LI000032027,JC00018872,165605815,Air Filter Element,PM,1.0,4047.76,4047.76,GST18
LI000032028,JC00018873,4864876,Seal Ring,Micro,4.0,233.05,932.2,GST5
LI000032029,JC00018874,990J0M43595,Super Cleaner,Consumable,0.5,2022.22,1011.11,GST18
LI000032030,JC00018874,0929017,Banjo Connector Screw,Micro,1.0,834.45,834.45,GST18
LI000032031,JC00018875,990J0M999H2-360,Clear View Washer Fluid,Consumable,1.0,479.0,479.0,GST18
LI000032032,JC00018876,3E085388,Cylinder Head Assembly,Macro,1.0,226505.43,226505.43,GST18
LI000032033,JC00018876,990J0M943804,Engine Oil 5W30,PM,1.0,4938.0,4938.0,GST12
LI000032034,JC00018877,4861094,Spacer Shim,Micro,1.0,1042.45,1042.45,GST5
LI000032035,JC00018878,137582615,Fuel Filter Kit,PM,1.0,1655.97,1655.97,GST18
LI000032036,JC00018878,99000M48935,Windshield Washer Fluid,Consumable,1.0,1352.96,1352.96,GST12
LI000032037,JC00018879,16544008,Engine Oil 5W30,PM,1.0,4145.99,4145.99,GST18
LI000032038,JC00018880,13785932,Clutch Fluid,PM,1.0,1363.58,1363.58,GST5
LI000032039,JC00018881,16572516,Engine Oil Filter,PM,1.0,1356.09,1356.09,GST5
LI000032040,JC00018881,99000M95094,Super Adhesive,Consumable,0.25,75.65,18.91,GST5
LI000032041,JC00018882,42158787,Wheel Cylinder,Mid,1.0,22606.12,22606.12,GST18
LI000032042,JC00018882,99000M29602,RTV Gasket Maker,Consumable,0.25,213.17,53.29,GST12
LI000032043,JC00018882,990J0M57809,Car Primer,Consumable,0.5,2058.75,1029.38,GST18
LI000032044,JC00018883,0927376,Bolt Kit,Micro,1.0,313.47,313.47,GST18
LI000032045,JC00018884,991808362,Cabin Air Filter,PM,1.0,2166.25,2166.25,GST5
LI000032046,JC00018885,17641860,Brake Disc,Mid,1.0,19723.42,19723.42,GST18
LI000032047,JC00018886,99000M91397,Tyre Shine,Consumable,2.0,2403.32,4806.64,GST5
LI000032048,JC00018886,990J0M94189,Super Adhesive,Consumable,0.5,55.01,27.5,GST18
LI000032049,JC00018887,1120062249,Engine Block Assembly,Macro,1.0,166952.39,166952.39,GST5
LI000032050,JC00018888,99000M95094,Super Adhesive,Consumable,0.25,75.65,18.91,GST5
LI000032051,JC00018888,990J0M23059,Steering Cover,Consumable,0.25,1591.38,397.84,GST12
LI000032052,JC00018889,3832460,Lock Pin,Micro,1.0,341.87,341.87,GST5
LI000032053,JC00018889,3868147,Tie Rod Lock Washer,Micro,1.0,1378.53,1378.53,GST18
LI000032054,JC00018890,5M014470,Differential Assembly,Macro,1.0,59262.03,59262.03,GST18
LI000032055,JC00018891,42195530,Wheel Cylinder,Mid,1.0,7828.26,7828.26,GST18
LI000032056,JC00018892,99000M62602,Seat Protection Cover,Consumable,1.0,740.79,740.79,GST5
LI000032057,JC00018893,4868730,Hose Clamp,Micro,1.0,1424.53,1424.53,GST18
LI000032058,JC00018894,990J0M31626,Car Primer,Consumable,0.25,2244.07,561.02,GST12
LI000032059,JC00018895,4864419,Lock Pin,Micro,1.0,174.77,174.77,GST18
LI000032060,JC00018895,990J0M37935,Air Filter Element,PM,1.0,3550.17,3550.17,GST5
LI000032061,JC00018896,990J0M70602,Tyre Shine,Consumable,0.25,307.79,76.95,GST18
LI000032062,JC00018897,99000M37514,Super Adhesive,Consumable,0.5,859.26,429.63,GST18
LI000032063,JC00018897,42186619,Wheel Cylinder,Mid,1.0,6257.38,6257.38,GST18
LI000032064,JC00018898,34261047,ECM Harness,Mid,1.0,5406.69,5406.69,GST5
LI000032065,JC00018898,95153585,Brake Pad Set,Mid,1.0,36077.72,36077.72,GST18
LI000032066,JC00018899,4866569,Spacer Shim,Micro,1.0,317.65,317.65,GST12
LI000032067,JC00018900,990J0M503119,Engine Oil Filter,PM,1.0,5372.16,5372.16,GST18
LI000032068,JC00018901,990J0M86198,Body Wax Top,Consumable,2.0,1018.95,2037.9,GST5
LI000032069,JC00018902,42111058,Wheel Cylinder,Mid,1.0,7610.41,7610.41,GST12
LI000032070,JC00018902,137678316,Wiper Blade Insert,PM,1.0,3245.0,3245.0,GST5
LI000032071,JC00018903,991234055,Brake Fluid,PM,1.0,4362.36,4362.36,GST5
LI000032072,JC00018904,16544008,Engine Oil 5W30,PM,1.0,4145.99,4145.99,GST18
LI000032073,JC00018905,990J0M68876,Body G3 Advance Liquid,Consumable,0.5,123.16,61.58,GST12
LI000032074,JC00018905,16535425,Spark Plug,PM,1.0,5978.2,5978.2,GST5
LI000032075,JC00018906,16516783,Engine Oil Filter,PM,1.0,245.44,245.44,GST18
LI000032076,JC00018907,990J0M45535,Windshield Washer Fluid,Consumable,0.5,633.65,316.82,GST18
LI000032077,JC00018907,0929017,Banjo Connector Screw,Micro,2.0,834.45,1668.9,GST18
LI000032078,JC00018908,4863204,Crush Washer,Micro,1.0,1129.84,1129.84,GST12
LI000032079,JC00018908,16572516,Engine Oil Filter,PM,1.0,1356.09,1356.09,GST5
LI000032080,JC00018908,990J0M194270,Air Filter Element,PM,2.0,3811.97,7623.94,GST18
LI000032081,JC00018909,4866240,Crush Washer,Micro,1.0,127.23,127.23,GST18
LI000032082,JC00018909,3836560,Crush Washer,Micro,1.0,837.36,837.36,GST12
LI000032083,JC00018910,3832828,Hose Clamp,Micro,2.0,235.77,471.54,GST18
LI000032084,JC00018910,95121536,Relay Module,Mid,1.0,27579.83,27579.83,GST18
LI000032085,JC00018911,3862077,Tie Rod Lock Washer,Micro,1.0,843.6,843.6,GST18
LI000032086,JC00018912,3838943,Spacer Shim,Micro,1.0,848.87,848.87,GST5
LI000032087,JC00018913,990J0M76223,Tyre Shine,Consumable,0.25,1091.64,272.91,GST12
LI000032088,JC00018914,990J0M37204,Steering Cover,Consumable,0.5,2166.78,1083.39,GST18
LI000032089,JC00018914,99000M18721,Steering Cover,Consumable,0.5,1076.18,538.09,GST18
LI000032090,JC00018914,3869669,O-Ring Washer,Micro,1.0,861.86,861.86,GST5
LI000032091,JC00018915,165261633,Air Filter Element,PM,1.0,5193.73,5193.73,GST18
LI000032092,JC00018915,3836742,Spacer Shim,Micro,1.0,745.66,745.66,GST12
LI000032093,JC00018916,990J0M03061,Tyre Shine,Consumable,3.0,1561.0,4683.0,GST18
LI000032094,JC00018917,4868730,Hose Clamp,Micro,2.0,1424.53,2849.06,GST18
LI000032095,JC00018917,990J0M811998,Coolant,PM,1.0,3624.75,3624.75,GST5
LI000032096,JC00018917,99000M72946,Seat Protection Cover,Consumable,2.0,237.3,474.6,GST18
LI000032097,JC00018918,3865018,Tie Rod Lock Washer,Micro,1.0,179.76,179.76,GST12
LI000032098,JC00018919,990J0M20319,Body Wax Top,Consumable,1.0,2106.88,2106.88,GST12
LI000032099,JC00018919,3836742,Spacer Shim,Micro,2.0,745.66,1491.32,GST12
LI000032100,JC00018919,990J0M71120,Engine Oil Filter,PM,1.0,587.5,587.5,GST12
LI000032101,JC00018920,17623760,Ignition Coil,Mid,1.0,5669.51,5669.51,GST18
LI000032102,JC00018920,990J0M771210,Spark Plug,PM,2.0,3003.38,6006.76,GST5
LI000032103,JC00018921,990J0M65520,Car Primer,Consumable,1.0,2327.59,2327.59,GST18
LI000032104,JC00018921,99000M86037,Upholstery Cleaner,Consumable,0.5,949.38,474.69,GST18
LI000032105,JC00018922,6A067716,Cylinder Head Assembly,Macro,1.0,172472.57,172472.57,GST12
LI000032106,JC00018923,990J0M194270,Air Filter Element,PM,2.0,3811.97,7623.94,GST18
LI000032107,JC00018923,3834030,Lock Pin,Micro,2.0,501.56,1003.12,GST12
LI000032108,JC00018923,3865530,O-Ring Washer,Micro,2.0,208.88,417.76,GST18
LI000032109,JC00018924,990J0M66852,Rubber Care,Consumable,0.25,11.3,2.82,GST18
LI000032110,JC00018924,990J0M27674,Engine Oil 5W30,PM,1.0,2377.46,2377.46,GST18
LI000032111,JC00018924,38210281,Damper Pulley,Mid,1.0,25780.12,25780.12,GST12
LI000032112,JC00018925,0928043,Tie Rod Lock Washer,Micro,2.0,1390.25,2780.5,GST5
LI000032113,JC00018925,4866569,Spacer Shim,Micro,4.0,317.65,1270.6,GST18
LI000032114,JC00018926,0927376,Bolt Kit,Micro,1.0,313.47,313.47,GST18
LI000032115,JC00018927,6A033196,Chassis Frame,Macro,1.0,219013.43,219013.43,GST12
LI000032116,JC00018928,6A041910,Cylinder Head Assembly,Macro,1.0,177722.5,177722.5,GST18
LI000032117,JC00018928,99186918,Clutch Fluid,PM,1.0,4992.39,4992.39,GST18
LI000032118,JC00018929,34221561,ECM Harness,Mid,1.0,15227.52,15227.52,GST12
LI000032119,JC00018930,165756701,Engine Oil Filter,PM,1.0,4406.74,4406.74,GST18
LI000032120,JC00018930,42115109,Wheel Cylinder,Mid,1.0,11125.24,11125.24,GST12
LI000032121,JC00018930,95142981,Relay Module,Mid,2.0,4644.74,9289.48,GST12
LI000032122,JC00018931,17693310,Ignition Coil,Mid,2.0,22546.54,45093.08,GST12
LI000032123,JC00018932,990J0M08712,Car Primer,Consumable,0.5,44.04,22.02,GST18
LI000032124,JC00018933,3836109,Spacer Shim,Micro,1.0,1105.98,1105.98,GST5
LI000032125,JC00018934,990J0M25955,Seat Protection Cover,Consumable,0.25,468.99,117.25,GST12
LI000032126,JC00018935,0924417,Banjo Connector Screw,Micro,2.0,283.55,567.1,GST18
LI000032127,JC00018935,4867028,Hose Clamp,Micro,1.0,571.34,571.34,GST12
LI000032128,JC00018935,990J0M39430,Engine Oil Filter,PM,1.0,3197.18,3197.18,GST12
LI000032129,JC00018936,4864490,Crush Washer,Micro,1.0,164.52,164.52,GST18
LI000032130,JC00018936,990J0M08712,Car Primer,Consumable,0.25,44.04,11.01,GST18
LI000032131,JC00018936,990J0M52880,Coolant,PM,1.0,3767.33,3767.33,GST5
LI000032132,JC00018937,0925719,Bolt Kit,Micro,2.0,48.03,96.06,GST5
LI000032133,JC00018938,99000M89349,Super Adhesive,Consumable,2.0,1209.35,2418.7,GST12
LI000032134,JC00018939,34244531,ECM Harness,Mid,1.0,8420.73,8420.73,GST18
LI000032135,JC00018939,99000M79319,Rubber Care,Consumable,1.0,1904.35,1904.35,GST18
LI000032136,JC00018939,99000M49090,Body G3 Advance Liquid,Consumable,0.5,2179.94,1089.97,GST5
LI000032137,JC00018940,990J0M47212,Seat Protection Cover,Consumable,3.0,48.49,145.47,GST12
LI000032138,JC00018941,0921666,Spring Clip,Micro,2.0,1459.8,2919.6,GST18
LI000032139,JC00018942,34262233,ECM Harness,Mid,1.0,17959.96,17959.96,GST12
LI000032140,JC00018942,99000M72946,Seat Protection Cover,Consumable,1.0,237.3,237.3,GST18
LI000032141,JC00018942,3865544,Banjo Connector Screw,Micro,1.0,1136.71,1136.71,GST12
LI000032142,JC00018943,990J0M427073,Spark Plug,PM,1.0,1496.87,1496.87,GST18
LI000032143,JC00018944,990J0M194270,Air Filter Element,PM,2.0,3811.97,7623.94,GST5
LI000032144,JC00018944,165383097,Spark Plug,PM,1.0,5121.87,5121.87,GST5
LI000032145,JC00018944,3832908,Lock Pin,Micro,1.0,1407.82,1407.82,GST18
LI000032146,JC00018945,99000M89790,Body Wax Top,Consumable,0.25,2435.88,608.97,GST18
LI000032147,JC00018945,6A041890,Cylinder Head Assembly,Macro,1.0,169838.09,169838.09,GST12
LI000032148,JC00018946,3E024484,Chassis Frame,Macro,1.0,154310.82,154310.82,GST18
LI000032149,JC00018946,0923219,Bolt Kit,Micro,4.0,486.92,1947.68,GST18
LI000032150,JC00018947,990J0M65555,Super Lubricant,Consumable,2.0,2166.5,4333.0,GST18
LI000032151,JC00018948,34211560,ECM Harness,Mid,1.0,24821.81,24821.81,GST18
LI000032152,JC00018948,3865164,Bolt Kit,Micro,1.0,933.1,933.1,GST12
LI000032153,JC00018949,990J0M00864,Body G3 Advance Liquid,Consumable,0.5,869.23,434.62,GST12
LI000032154,JC00018949,99000M52648,Super Cleaner,Consumable,0.25,1572.62,393.16,GST18
LI000032155,JC00018950,990J0M89484,Super Adhesive,Consumable,2.0,378.74,757.48,GST5
