Chassis_Number,Engine_Number,Customer_ID,Model_Code,Variant_ID,Fuel_Type,Transmission_Type,Model_Year
VIN0012997,ENG0012997,CUST012807,Eeco,MT,Diesel,MT,2025
VIN0012998,ENG0012998,CUST004101,Brezza,AT,Petrol,MT,2020
VIN0012999,ENG0012999,CUST010807,Jimny,VXI,Petrol,MT,2025
VIN0013000,ENG0013000,CUST013879,Dzire,AT,Hybrid,CVT,2020
VIN0013001,ENG0013001,CUST002712,Brezza,AT,Hybrid,AGS,2021
VIN0013002,ENG0013002,CUST002925,Dzire,AGS,Diesel,AGS,2020
VIN0013003,ENG0013003,CUST023066,Jimny,LXI,Petrol,MT,2022
VIN0013004,ENG0013004,CUST012669,Swift,VXI,CNG,MT,2024
VIN0013005,ENG0013005,CUST005255,Baleno,Delta,Petrol,MT,2019
VIN0013006,ENG0013006,CUST003133,Brezza,Alpha,Diesel,CVT,2024
VIN0013007,ENG0013007,CUST013449,Dzire,AGS,Diesel,MT,2023
VIN0013008,ENG0013008,CUST002696,Eeco,VXI,Petrol,MT,2019
VIN0013009,ENG0013009,CUST003561,Alto,AGS,Petrol,MT,2022
VIN0013010,ENG0013010,CUST003937,Celerio,ZXI,Petrol,MT,2022
VIN0013011,ENG0013011,CUST023336,Baleno,AT,Petrol,MT,2018
VIN0013012,ENG0013012,CUST019723,WagonR,Alpha,Diesel,MT,2025
VIN0013013,ENG0013013,CUST021588,Alto,ZXI,Petrol,MT,2018
VIN0013014,ENG0013014,CUST010498,XL6,ZXI,Hybrid,AGS,2019
VIN0013015,ENG0013015,CUST000111,XL6,AT,CNG,AGS,2024
VIN0013016,ENG0013016,CUST000795,Brezza,LXI,Diesel,AGS,2018
VIN0013017,ENG0013017,CUST015518,Baleno,AT,Petrol,AGS,2022
VIN0013018,ENG0013018,CUST000260,Dzire,Alpha,Diesel,MT,2023
VIN0013019,ENG0013019,CUST020540,Baleno,MT,Petrol,AGS,2025
VIN0013020,ENG0013020,CUST001189,Celerio,AT,Petrol,AGS,2018
VIN0013021,ENG0013021,CUST022940,Eeco,AGS,Petrol,MT,2019
VIN0013022,ENG0013022,CUST005825,Celerio,AT,Petrol,MT,2018
VIN0013023,ENG0013023,CUST018210,Jimny,AGS,Petrol,CVT,2025
VIN0013024,ENG0013024,CUST020729,XL6,Sigma,Petrol,MT,2022
VIN0013025,ENG0013025,CUST000500,Swift,AT,Petrol,MT,2018
VIN0013026,ENG0013026,CUST000336,Dzire,LXI,Petrol,AGS,2025
VIN0013027,ENG0013027,CUST011807,Fronx,AGS,Petrol,MT,2022
VIN0013028,ENG0013028,CUST011708,Alto,AT,Petrol,MT,2022
VIN0013029,ENG0013029,CUST019254,Celerio,Delta,CNG,CVT,2018
VIN0013030,ENG0013030,CUST007062,Jimny,MT,Petrol,CVT,2021
VIN0013031,ENG0013031,CUST008107,Eeco,Delta,Petrol,MT,2018
VIN0013032,ENG0013032,CUST007906,Jimny,LXI,CNG,MT,2025
VIN0013033,ENG0013033,CUST019311,Fronx,Sigma,Petrol,MT,2019
VIN0013034,ENG0013034,CUST018324,Celerio,LXI,Petrol,MT,2021
VIN0013035,ENG0013035,CUST024186,Alto,AT,Petrol,MT,2022
VIN0013036,ENG0013036,CUST009829,Brezza,AT,CNG,CVT,2021
VIN0013037,ENG0013037,CUST006656,WagonR,ZXI,CNG,MT,2019
VIN0013038,ENG0013038,CUST019951,XL6,MT,Petrol,CVT,2024
VIN0013039,ENG0013039,CUST024292,Fronx,AGS,Diesel,AGS,2022
VIN0013040,ENG0013040,CUST009763,Baleno,AGS,Petrol,AGS,2021
VIN0013041,ENG0013041,CUST024466,Celerio,MT,Diesel,AGS,2022
VIN0013042,ENG0013042,CUST022778,Dzire,Sigma,CNG,MT,2019
VIN0013043,ENG0013043,CUST006921,Celerio,LXI,Petrol,MT,2018
VIN0013044,ENG0013044,CUST024092,WagonR,VXI,CNG,CVT,2019
VIN0013045,ENG0013045,CUST009175,Fronx,Alpha,Diesel,MT,2019
VIN0013046,ENG0013046,CUST007402,Jimny,AGS,Petrol,MT,2020
VIN0013047,ENG0013047,CUST001218,XL6,VXI,Petrol,MT,2025
VIN0013048,ENG0013048,CUST009635,Celerio,LXI,CNG,MT,2020
VIN0013049,ENG0013049,CUST003459,Alto,ZXI,Petrol,AGS,2022
VIN0013050,ENG0013050,CUST007366,Dzire,LXI,Petrol,MT,2022
VIN0013051,ENG0013051,CUST023433,Ignis,VXI,CNG,CVT,2025
VIN0013052,ENG0013052,CUST008236,Jimny,AT,CNG,AGS,2018
VIN0013053,ENG0013053,CUST006890,Celerio,Delta,Petrol,MT,2019
VIN0013054,ENG0013054,CUST020919,Baleno,AT,Petrol,AGS,2023
VIN0013055,ENG0013055,CUST023618,Fronx,AT,Petrol,AGS,2018
VIN0013056,ENG0013056,CUST012494,Brezza,MT,Petrol,MT,2020
VIN0013057,ENG0013057,CUST006599,Fronx,AT,CNG,MT,2018
VIN0013058,ENG0013058,CUST018973,Eeco,VXI,Petrol,MT,2024
VIN0013059,ENG0013059,CUST003043,Jimny,MT,Petrol,MT,2022
VIN0013060,ENG0013060,CUST006052,Baleno,AT,Petrol,CVT,2019
VIN0013061,ENG0013061,CUST002488,Eeco,Delta,CNG,MT,2024
VIN0013062,ENG0013062,CUST000664,Fronx,AT,CNG,MT,2023
VIN0013063,ENG0013063,CUST021551,Ignis,AGS,CNG,MT,2019
VIN0013064,ENG0013064,CUST002147,Baleno,MT,Hybrid,MT,2024
VIN0013065,ENG0013065,CUST018266,Jimny,AGS,Petrol,MT,2023
VIN0013066,ENG0013066,CUST020468,Ignis,VXI,Petrol,CVT,2019
VIN0013067,ENG0013067,CUST006956,Fronx,AT,CNG,MT,2022
VIN0013068,ENG0013068,CUST015863,WagonR,Sigma,Diesel,MT,2019
VIN0013069,ENG0013069,CUST009696,Fronx,LXI,Petrol,MT,2021
VIN0013070,ENG0013070,CUST020493,Dzire,Sigma,CNG,AGS,2020
VIN0013071,ENG0013071,CUST012818,Celerio,Sigma,Petrol,MT,2024
VIN0013072,ENG0013072,CUST013760,Fronx,Sigma,CNG,MT,2020
VIN0013073,ENG0013073,CUST015591,WagonR,Alpha,Petrol,CVT,2020
VIN0013074,ENG0013074,CUST007043,Ignis,LXI,Diesel,AGS,2020
VIN0013075,ENG0013075,CUST019114,XL6,ZXI,Petrol,AGS,2021
VIN0013076,ENG0013076,CUST024875,Eeco,AGS,Petrol,MT,2022
VIN0013077,ENG0013077,CUST000829,Alto,AT,Petrol,MT,2020
VIN0013078,ENG0013078,CUST021647,Eeco,AGS,Petrol,MT,2024
VIN0013079,ENG0013079,CUST012541,Celerio,LXI,Petrol,MT,2024
VIN0013080,ENG0013080,CUST015062,Ignis,Alpha,Diesel,MT,2022
VIN0013081,ENG0013081,CUST017647,Eeco,Delta,Diesel,AGS,2020
VIN0013082,ENG0013082,CUST016147,Swift,MT,CNG,MT,2020
VIN0013083,ENG0013083,CUST011682,Dzire,AT,Petrol,CVT,2025
VIN0013084,ENG0013084,CUST024694,XL6,Sigma,Hybrid,MT,2019
VIN0013085,ENG0013085,CUST019758,Alto,AGS,Petrol,AGS,2021
VIN0013086,ENG0013086,CUST000553,Eeco,LXI,Petrol,AGS,2018
VIN0013087,ENG0013087,CUST012717,Jimny,Alpha,Diesel,AGS,2019
VIN0013088,ENG0013088,CUST001765,Jimny,MT,Diesel,MT,2020
VIN0013089,ENG0013089,CUST015793,Ignis,AT,Petrol,MT,2020
VIN0013090,ENG0013090,CUST004848,Jimny,VXI,Petrol,AGS,2020
VIN0013091,ENG0013091,CUST004283,Jimny,AGS,CNG,AGS,2020
VIN0013092,ENG0013092,CUST003916,Alto,Sigma,Diesel,MT,2020
VIN0013093,ENG0013093,CUST021428,Celerio,Delta,Petrol,MT,2025
VIN0013094,ENG0013094,CUST019768,XL6,AGS,Petrol,MT,2021
VIN0013095,ENG0013095,CUST021311,Fronx,MT,Petrol,AGS,2021
VIN0013096,ENG0013096,CUST000933,Celerio,ZXI,Petrol,MT,2022
VIN0013097,ENG0013097,CUST016006,Swift,Delta,Hybrid,MT,2023
VIN0013098,ENG0013098,CUST008743,Celerio,Sigma,Petrol,AGS,2021
VIN0013099,ENG0013099,CUST013595,Ignis,LXI,Petrol,MT,2025
VIN0013100,ENG0013100,CUST013538,Alto,LXI,Petrol,AGS,2023
VIN0013101,ENG0013101,CUST014975,Dzire,AT,Hybrid,AGS,2023
VIN0013102,ENG0013102,CUST006263,Alto,Delta,CNG,AGS,2020
VIN0013103,ENG0013103,CUST021269,Baleno,ZXI,CNG,AGS,2023
VIN0013104,ENG0013104,CUST000304,Eeco,LXI,Petrol,MT,2025
VIN0013105,ENG0013105,CUST015015,Alto,VXI,Petrol,AGS,2020
VIN0013106,ENG0013106,CUST008726,Celerio,VXI,CNG,AGS,2022
VIN0013107,ENG0013107,CUST001410,Baleno,Delta,Diesel,AGS,2024
VIN0013108,ENG0013108,CUST008923,Jimny,Delta,CNG,MT,2022
VIN0013109,ENG0013109,CUST012059,Celerio,LXI,Diesel,MT,2024
VIN0013110,ENG0013110,CUST005346,XL6,VXI,Diesel,MT,2024
VIN0013111,ENG0013111,CUST011104,Eeco,Sigma,Petrol,MT,2025
VIN0013112,ENG0013112,CUST019378,Celerio,Alpha,Diesel,CVT,2020
VIN0013113,ENG0013113,CUST021594,Dzire,Alpha,Petrol,CVT,2023
VIN0013114,ENG0013114,CUST022816,Jimny,VXI,Petrol,MT,2018
VIN0013115,ENG0013115,CUST014248,Dzire,AT,Petrol,MT,2018
VIN0013116,ENG0013116,CUST023532,Eeco,LXI,Petrol,MT,2025
VIN0013117,ENG0013117,CUST014831,Baleno,AT,CNG,MT,2023
VIN0013118,ENG0013118,CUST020415,Ignis,Delta,Diesel,CVT,2022
VIN0013119,ENG0013119,CUST024235,Jimny,Sigma,Petrol,MT,2023
VIN0013120,ENG0013120,CUST013416,WagonR,LXI,Diesel,MT,2019
VIN0013121,ENG0013121,CUST013238,Celerio,ZXI,CNG,MT,2023
VIN0013122,ENG0013122,CUST001563,Dzire,MT,CNG,MT,2023
VIN0013123,ENG0013123,CUST016402,Jimny,LXI,Petrol,MT,2019
VIN0013124,ENG0013124,CUST004123,Baleno,VXI,Petrol,MT,2024
VIN0013125,ENG0013125,CUST018128,Fronx,Delta,Petrol,MT,2019
VIN0013126,ENG0013126,CUST013797,Celerio,MT,Petrol,MT,2023
VIN0013127,ENG0013127,CUST016987,Ignis,Alpha,Petrol,MT,2018
VIN0013128,ENG0013128,CUST001892,Celerio,Delta,Hybrid,MT,2021
VIN0013129,ENG0013129,CUST005518,Celerio,AT,Petrol,AGS,2025
VIN0013130,ENG0013130,CUST010280,Celerio,AGS,Petrol,CVT,2018
VIN0013131,ENG0013131,CUST017841,Jimny,Delta,CNG,AGS,2020
VIN0013132,ENG0013132,CUST006495,Ignis,VXI,Petrol,MT,2019
VIN0013133,ENG0013133,CUST019231,Celerio,AGS,Petrol,MT,2025
VIN0013134,ENG0013134,CUST006296,WagonR,VXI,Petrol,MT,2025
VIN0013135,ENG0013135,CUST006243,Fronx,MT,Hybrid,MT,2019
VIN0013136,ENG0013136,CUST003579,Swift,Alpha,Petrol,MT,2025
VIN0013137,ENG0013137,CUST014197,Eeco,Delta,CNG,CVT,2019
VIN0013138,ENG0013138,CUST018235,XL6,Sigma,CNG,MT,2023
VIN0013139,ENG0013139,CUST003109,Fronx,MT,Petrol,MT,2021
VIN0013140,ENG0013140,CUST012198,Fronx,VXI,Petrol,AGS,2025
VIN0013141,ENG0013141,CUST014572,Jimny,AT,Petrol,MT,2022
VIN0013142,ENG0013142,CUST020295,Swift,LXI,Petrol,AGS,2025
VIN0013143,ENG0013143,CUST006149,Baleno,Sigma,Petrol,MT,2022
VIN0013144,ENG0013144,CUST005826,Baleno,VXI,Petrol,AGS,2018
VIN0013145,ENG0013145,CUST009183,Eeco,Alpha,Petrol,MT,2022
VIN0013146,ENG0013146,CUST012404,Ignis,Sigma,Petrol,MT,2020
VIN0013147,ENG0013147,CUST008913,XL6,Delta,Petrol,MT,2021
VIN0013148,ENG0013148,CUST005112,Brezza,AT,CNG,AGS,2021
VIN0013149,ENG0013149,CUST023779,Swift,VXI,Petrol,MT,2019
VIN0013150,ENG0013150,CUST017476,Eeco,Delta,Petrol,MT,2021
VIN0013151,ENG0013151,CUST011756,XL6,Alpha,Diesel,AGS,2020
VIN0013152,ENG0013152,CUST000245,Alto,AGS,Petrol,MT,2020
VIN0013153,ENG0013153,CUST010447,Ignis,ZXI,Petrol,AGS,2019
VIN0013154,ENG0013154,CUST008358,Brezza,MT,Petrol,CVT,2023
VIN0013155,ENG0013155,CUST012250,Brezza,ZXI,Petrol,MT,2022
VIN0013156,ENG0013156,CUST008008,Eeco,Sigma,Petrol,MT,2019
VIN0013157,ENG0013157,CUST006595,XL6,MT,Diesel,MT,2023
VIN0013158,ENG0013158,CUST010921,Celerio,MT,Petrol,MT,2021
VIN0013159,ENG0013159,CUST008124,Ignis,AT,Diesel,MT,2018
VIN0013160,ENG0013160,CUST011171,XL6,VXI,Petrol,MT,2024
VIN0013161,ENG0013161,CUST020746,Fronx,ZXI,Diesel,MT,2023
VIN0013162,ENG0013162,CUST020457,Alto,Alpha,Diesel,MT,2023
VIN0013163,ENG0013163,CUST021823,Jimny,ZXI,CNG,MT,2018
VIN0013164,ENG0013164,CUST015224,Baleno,Delta,Diesel,MT,2019
VIN0013165,ENG0013165,CUST022977,XL6,MT,Petrol,AGS,2022
VIN0013166,ENG0013166,CUST003848,XL6,MT,CNG,AGS,2022
VIN0013167,ENG0013167,CUST004315,Jimny,MT,Petrol,MT,2022
VIN0013168,ENG0013168,CUST000513,WagonR,MT,Petrol,MT,2022
VIN0013169,ENG0013169,CUST017213,Fronx,Alpha,Petrol,MT,2021
VIN0013170,ENG0013170,CUST023120,Fronx,ZXI,Petrol,CVT,2021
VIN0013171,ENG0013171,CUST011226,Alto,AT,Petrol,MT,2021
VIN0013172,ENG0013172,CUST003207,Baleno,Alpha,Petrol,MT,2019
VIN0013173,ENG0013173,CUST013542,Fronx,ZXI,Petrol,MT,2025
VIN0013174,ENG0013174,CUST020483,Celerio,MT,CNG,MT,2022
VIN0013175,ENG0013175,CUST004117,Dzire,LXI,Hybrid,CVT,2025
VIN0013176,ENG0013176,CUST013635,Alto,Delta,CNG,MT,2019
VIN0013177,ENG0013177,CUST023738,Jimny,Sigma,Petrol,MT,2018
VIN0013178,ENG0013178,CUST018642,Dzire,MT,Hybrid,MT,2024
VIN0013179,ENG0013179,CUST020214,WagonR,AGS,Petrol,MT,2025
VIN0013180,ENG0013180,CUST000603,Ignis,AGS,CNG,MT,2023
VIN0013181,ENG0013181,CUST005528,XL6,Sigma,Petrol,AGS,2023
VIN0013182,ENG0013182,CUST011824,Brezza,Sigma,CNG,AGS,2022
VIN0013183,ENG0013183,CUST002768,Dzire,Delta,Diesel,MT,2022
VIN0013184,ENG0013184,CUST004062,Fronx,LXI,CNG,MT,2025
VIN0013185,ENG0013185,CUST013953,Alto,AGS,Petrol,MT,2020
VIN0013186,ENG0013186,CUST014253,WagonR,ZXI,Petrol,AGS,2023
VIN0013187,ENG0013187,CUST022177,XL6,AGS,Petrol,MT,2023
VIN0013188,ENG0013188,CUST022465,Baleno,ZXI,Petrol,AGS,2020
VIN0013189,ENG0013189,CUST020136,Eeco,Alpha,CNG,AGS,2018
VIN0013190,ENG0013190,CUST003784,Dzire,AT,CNG,MT,2025
VIN0013191,ENG0013191,CUST016930,XL6,Sigma,Petrol,MT,2023
VIN0013192,ENG0013192,CUST015443,Alto,AT,Petrol,MT,2024
VIN0013193,ENG0013193,CUST023469,Fronx,AT,CNG,MT,2021
VIN0013194,ENG0013194,CUST011593,WagonR,VXI,Hybrid,AGS,2019
VIN0013195,ENG0013195,CUST017560,Celerio,VXI,Diesel,MT,2018
VIN0013196,ENG0013196,CUST006362,Brezza,VXI,Petrol,MT,2018
VIN0013197,ENG0013197,CUST014576,WagonR,ZXI,Petrol,CVT,2024
VIN0013198,ENG0013198,CUST007429,Brezza,MT,Hybrid,AGS,2025
VIN0013199,ENG0013199,CUST015716,Jimny,MT,CNG,MT,2022
VIN0013200,ENG0013200,CUST008272,Jimny,Delta,Petrol,MT,2018
VIN0013201,ENG0013201,CUST020843,Eeco,ZXI,Petrol,MT,2025
VIN0013202,ENG0013202,CUST020067,Baleno,AT,Petrol,MT,2019
VIN0013203,ENG0013203,CUST024794,Jimny,MT,Petrol,MT,2025
VIN0013204,ENG0013204,CUST008496,Swift,Alpha,Petrol,MT,2024
VIN0013205,ENG0013205,CUST003605,Ignis,VXI,CNG,AGS,2022
VIN0013206,ENG0013206,CUST006390,WagonR,LXI,Hybrid,MT,2023
VIN0013207,ENG0013207,CUST022472,Baleno,Sigma,Petrol,AGS,2024
VIN0013208,ENG0013208,CUST017652,WagonR,AT,Petrol,MT,2022
VIN0013209,ENG0013209,CUST017177,XL6,AT,CNG,AGS,2022
VIN0013210,ENG0013210,CUST002500,Dzire,LXI,CNG,MT,2018
VIN0013211,ENG0013211,CUST019398,XL6,Alpha,Petrol,MT,2021
VIN0013212,ENG0013212,CUST019072,Fronx,AGS,Petrol,MT,2020
VIN0013213,ENG0013213,CUST008822,Jimny,AGS,Diesel,AGS,2019
VIN0013214,ENG0013214,CUST017456,Celerio,MT,Hybrid,AGS,2021
VIN0013215,ENG0013215,CUST007087,Swift,AGS,CNG,AGS,2025
VIN0013216,ENG0013216,CUST004300,Jimny,MT,Diesel,AGS,2022
VIN0013217,ENG0013217,CUST012921,Brezza,AGS,CNG,MT,2019
VIN0013218,ENG0013218,CUST007511,Baleno,MT,CNG,MT,2019
VIN0013219,ENG0013219,CUST024164,Celerio,VXI,Petrol,MT,2020
VIN0013220,ENG0013220,CUST020742,Jimny,ZXI,CNG,MT,2023
VIN0013221,ENG0013221,CUST018548,Jimny,LXI,Petrol,AGS,2025
VIN0013222,ENG0013222,CUST011728,Brezza,LXI,Petrol,AGS,2018
VIN0013223,ENG0013223,CUST008916,Swift,ZXI,Petrol,AGS,2023
VIN0013224,ENG0013224,CUST005418,Jimny,AT,Diesel,MT,2025
VIN0013225,ENG0013225,CUST022743,Ignis,VXI,Petrol,MT,2019
VIN0013226,ENG0013226,CUST001059,Brezza,ZXI,Petrol,MT,2025
VIN0013227,ENG0013227,CUST023663,Ignis,AGS,Petrol,AGS,2020
VIN0013228,ENG0013228,CUST003071,Swift,AT,Diesel,AGS,2024
VIN0013229,ENG0013229,CUST020464,WagonR,ZXI,Hybrid,CVT,2021
VIN0013230,ENG0013230,CUST012084,Fronx,MT,Petrol,MT,2025
VIN0013231,ENG0013231,CUST000550,Jimny,VXI,Petrol,MT,2022
VIN0013232,ENG0013232,CUST017546,Eeco,VXI,Diesel,MT,2021
VIN0013233,ENG0013233,CUST015913,Brezza,LXI,Petrol,AGS,2021
VIN0013234,ENG0013234,CUST017950,Dzire,AGS,CNG,AGS,2024
VIN0013235,ENG0013235,CUST002393,Celerio,MT,Petrol,MT,2019
VIN0013236,ENG0013236,CUST013578,Ignis,VXI,Diesel,AGS,2022
VIN0013237,ENG0013237,CUST018411,Brezza,Delta,Hybrid,MT,2022
VIN0013238,ENG0013238,CUST009486,WagonR,MT,Diesel,MT,2019
VIN0013239,ENG0013239,CUST016124,Jimny,Alpha,Petrol,AGS,2021
VIN0013240,ENG0013240,CUST021529,Brezza,Alpha,Diesel,MT,2020
VIN0013241,ENG0013241,CUST017385,Jimny,ZXI,Petrol,MT,2024
VIN0013242,ENG0013242,CUST019058,XL6,VXI,Diesel,MT,2021
VIN0013243,ENG0013243,CUST014097,Ignis,Delta,Diesel,MT,2019
VIN0013244,ENG0013244,CUST004254,WagonR,AT,Petrol,MT,2022
VIN0013245,ENG0013245,CUST009087,Eeco,Sigma,Diesel,AGS,2018
VIN0013246,ENG0013246,CUST014303,Baleno,LXI,Petrol,MT,2025
VIN0013247,ENG0013247,CUST021941,WagonR,Delta,Petrol,AGS,2022
VIN0013248,ENG0013248,CUST015572,Brezza,Sigma,Petrol,MT,2024
VIN0013249,ENG0013249,CUST011642,Brezza,Alpha,Diesel,MT,2022
VIN0013250,ENG0013250,CUST011859,WagonR,MT,Diesel,MT,2022
VIN0013251,ENG0013251,CUST023256,Ignis,AGS,Petrol,MT,2020
VIN0013252,ENG0013252,CUST000343,Dzire,ZXI,Petrol,MT,2021
VIN0013253,ENG0013253,CUST000298,Celerio,Sigma,Petrol,AGS,2020
VIN0013254,ENG0013254,CUST012833,Celerio,LXI,Diesel,MT,2023
VIN0013255,ENG0013255,CUST011490,Jimny,VXI,Petrol,MT,2023
VIN0013256,ENG0013256,CUST011703,Celerio,MT,Petrol,MT,2018
VIN0013257,ENG0013257,CUST020140,WagonR,Alpha,Diesel,MT,2023
VIN0013258,ENG0013258,CUST000725,XL6,AGS,Petrol,MT,2023
VIN0013259,ENG0013259,CUST002217,Eeco,VXI,CNG,MT,2019
VIN0013260,ENG0013260,CUST005558,Baleno,LXI,Petrol,AGS,2018
VIN0013261,ENG0013261,CUST010330,Celerio,ZXI,Petrol,MT,2019
VIN0013262,ENG0013262,CUST014809,Eeco,Delta,Petrol,MT,2024
VIN0013263,ENG0013263,CUST016438,Brezza,ZXI,Petrol,AGS,2021
VIN0013264,ENG0013264,CUST007233,Celerio,VXI,Petrol,MT,2024
VIN0013265,ENG0013265,CUST003077,Fronx,ZXI,Diesel,AGS,2024
VIN0013266,ENG0013266,CUST005604,Baleno,Alpha,Petrol,MT,2020
VIN0013267,ENG0013267,CUST024557,Ignis,LXI,Petrol,MT,2018
VIN0013268,ENG0013268,CUST007911,Celerio,Delta,Petrol,MT,2018
VIN0013269,ENG0013269,CUST004297,Brezza,Delta,Petrol,MT,2024
VIN0013270,ENG0013270,CUST018621,Swift,Alpha,Diesel,MT,2023
VIN0013271,ENG0013271,CUST013138,Brezza,AGS,CNG,MT,2020
VIN0013272,ENG0013272,CUST015334,Eeco,ZXI,Petrol,MT,2019
VIN0013273,ENG0013273,CUST012629,WagonR,VXI,Petrol,AGS,2024
VIN0013274,ENG0013274,CUST009017,XL6,LXI,Petrol,MT,2020
VIN0013275,ENG0013275,CUST012310,Baleno,Delta,CNG,MT,2025
VIN0013276,ENG0013276,CUST001933,Jimny,AT,Petrol,MT,2021
VIN0013277,ENG0013277,CUST023179,Ignis,Alpha,Petrol,AGS,2023
VIN0013278,ENG0013278,CUST009327,Celerio,AT,Petrol,MT,2025
VIN0013279,ENG0013279,CUST010034,Dzire,AT,CNG,AGS,2020
VIN0013280,ENG0013280,CUST011057,Dzire,Sigma,Petrol,AGS,2018
VIN0013281,ENG0013281,CUST017366,Fronx,Alpha,Hybrid,AGS,2020
VIN0013282,ENG0013282,CUST011302,Celerio,AT,Petrol,MT,2020
VIN0013283,ENG0013283,CUST007823,Ignis,AGS,CNG,MT,2021
VIN0013284,ENG0013284,CUST022703,Fronx,AT,Petrol,MT,2022
VIN0013285,ENG0013285,CUST010472,Swift,MT,Diesel,AGS,2020
VIN0013286,ENG0013286,CUST019121,Eeco,Sigma,Diesel,CVT,2023
VIN0013287,ENG0013287,CUST020638,Alto,LXI,Diesel,MT,2025
VIN0013288,ENG0013288,CUST020610,Swift,VXI,Petrol,MT,2024
VIN0013289,ENG0013289,CUST006568,WagonR,Delta,CNG,AGS,2025
VIN0013290,ENG0013290,CUST004145,Alto,Alpha,Petrol,MT,2022
VIN0013291,ENG0013291,CUST012205,Eeco,ZXI,CNG,AGS,2023
VIN0013292,ENG0013292,CUST019332,Fronx,VXI,Diesel,MT,2023
VIN0013293,ENG0013293,CUST018383,Jimny,AT,Diesel,AGS,2021
VIN0013294,ENG0013294,CUST001010,Swift,VXI,Diesel,MT,2022
VIN0013295,ENG0013295,CUST003534,Dzire,AGS,CNG,AGS,2025
VIN0013296,ENG0013296,CUST006893,Dzire,Sigma,Hybrid,MT,2020
VIN0013297,ENG0013297,CUST024852,Baleno,ZXI,CNG,MT,2020
VIN0013298,ENG0013298,CUST001523,XL6,Alpha,Diesel,MT,2022
VIN0013299,ENG0013299,CUST020116,Brezza,AT,Petrol,MT,2018
VIN0013300,ENG0013300,CUST006234,Swift,ZXI,Petrol,AGS,2022
VIN0013301,ENG0013301,CUST005949,Celerio,LXI,Petrol,MT,2019
VIN0013302,ENG0013302,CUST023450,Eeco,LXI,Petrol,CVT,2020
VIN0013303,ENG0013303,CUST013816,Jimny,Alpha,Hybrid,MT,2023
VIN0013304,ENG0013304,CUST022573,Celerio,VXI,Petrol,MT,2020
VIN0013305,ENG0013305,CUST017300,Swift,Alpha,Diesel,MT,2020
VIN0013306,ENG0013306,CUST016300,Eeco,Sigma,Petrol,MT,2021
VIN0013307,ENG0013307,CUST004996,Fronx,MT,Petrol,MT,2025
VIN0013308,ENG0013308,CUST014734,Eeco,VXI,CNG,AGS,2018
VIN0013309,ENG0013309,CUST023147,WagonR,Alpha,Hybrid,AGS,2021
VIN0013310,ENG0013310,CUST006452,Alto,AGS,Petrol,AGS,2021
VIN0013311,ENG0013311,CUST021376,Eeco,Sigma,Petrol,AGS,2019
VIN0013312,ENG0013312,CUST012342,XL6,MT,Petrol,MT,2021
VIN0013313,ENG0013313,CUST014702,Celerio,Alpha,Petrol,AGS,2025
VIN0013314,ENG0013314,CUST023900,Ignis,MT,Petrol,MT,2023
VIN0013315,ENG0013315,CUST003951,Baleno,AGS,Diesel,CVT,2025
VIN0013316,ENG0013316,CUST014076,Jimny,ZXI,Diesel,MT,2019
VIN0013317,ENG0013317,CUST001325,Ignis,VXI,CNG,MT,2024
VIN0013318,ENG0013318,CUST015870,Celerio,Sigma,Petrol,AGS,2019
VIN0013319,ENG0013319,CUST013868,XL6,VXI,Petrol,MT,2025
VIN0013320,ENG0013320,CUST023924,Swift,AGS,Petrol,AGS,2022
VIN0013321,ENG0013321,CUST010714,Fronx,Delta,CNG,MT,2021
VIN0013322,ENG0013322,CUST023845,Ignis,LXI,Hybrid,AGS,2022
VIN0013323,ENG0013323,CUST001348,Brezza,ZXI,Petrol,MT,2023
VIN0013324,ENG0013324,CUST008906,Swift,VXI,CNG,CVT,2019
VIN0013325,ENG0013325,CUST000253,Dzire,AT,CNG,MT,2025
VIN0013326,ENG0013326,CUST004831,Baleno,LXI,Petrol,MT,2022
VIN0013327,ENG0013327,CUST002672,Dzire,MT,Petrol,MT,2025
VIN0013328,ENG0013328,CUST000667,XL6,LXI,Diesel,MT,2021
VIN0013329,ENG0013329,CUST013849,WagonR,Alpha,Hybrid,MT,2020
VIN0013330,ENG0013330,CUST004790,XL6,Delta,Diesel,MT,2020
VIN0013331,ENG0013331,CUST003204,Jimny,AGS,Petrol,MT,2023
VIN0013332,ENG0013332,CUST012483,Fronx,VXI,Petrol,MT,2025
VIN0013333,ENG0013333,CUST006933,Ignis,MT,Diesel,MT,2024
VIN0013334,ENG0013334,CUST021144,Jimny,Alpha,Diesel,CVT,2018
VIN0013335,ENG0013335,CUST017887,Jimny,Sigma,Petrol,MT,2025
VIN0013336,ENG0013336,CUST014970,WagonR,VXI,Petrol,MT,2024
VIN0013337,ENG0013337,CUST010257,Baleno,Sigma,Petrol,MT,2020
VIN0013338,ENG0013338,CUST007483,Eeco,AGS,CNG,MT,2025
VIN0013339,ENG0013339,CUST011820,Jimny,VXI,Petrol,MT,2024
VIN0013340,ENG0013340,CUST016471,Swift,AT,Diesel,MT,2025
VIN0013341,ENG0013341,CUST010251,Fronx,Sigma,Petrol,MT,2025
VIN0013342,ENG0013342,CUST019071,Brezza,AGS,Hybrid,MT,2019
VIN0013343,ENG0013343,CUST012686,Dzire,MT,Diesel,MT,2020
