Job_Card_Number,Date_In,Dealer_ID,Chassis_Number,Customer_ID,Service_Type,Odometer_Reading,Visit_Reason
JC00029838,2025-09-11,DLR009,VIN0021425,CUST019504,Periodic Service,56806,Routine
JC00029839,2025-07-19,DLR001,VIN0005260,CUST002464,Accident Repair,97182,Routine
JC00029840,2025-05-12,DLR010,VIN0015464,CUST000462,Inspection,47251,Routine
JC00029841,2025-03-04,DLR024,VIN0016808,CUST000989,Periodic Service,119527,Campaign
JC00029842,2025-04-26,DLR020,VIN0022624,CUST024476,Periodic Service,119778,Routine
JC00029843,2025-05-20,DLR030,VIN0009034,CUST006335,Inspection,95426,Campaign
JC00029844,2025-06-19,DLR030,VIN0003198,CUST009528,Accident Repair,58550,Routine
JC00029845,2025-08-12,DLR025,VIN0022856,CUST022806,Inspection,71955,Routine
JC00029846,2025-08-13,DLR010,VIN0006081,CUST011614,General Repair,30638,Routine
JC00029847,2025-09-22,DLR013,VIN0010823,CUST005996,General Repair,91360,Routine
JC00029848,2025-07-09,DLR016,VIN0016046,CUST022205,Accident Repair,29697,Routine
JC00029849,2025-07-20,DLR022,VIN0023975,CUST022061,General Repair,85834,Routine
JC00029850,2025-11-23,DLR027,VIN0012845,CUST002708,Periodic Service,34121,Routine
JC00029851,2025-12-25,DLR011,VIN0024188,CUST007744,General Repair,2779,Routine
JC00029852,2025-11-25,DLR010,VIN0000605,CUST014573,Accident Repair,119485,Routine
JC00029853,2025-04-17,DLR008,VIN0008023,CUST021027,Inspection,46079,Routine
JC00029854,2025-11-18,DLR011,VIN0004859,CUST001458,Accident Repair,116734,Routine
JC00029855,2025-10-01,DLR030,VIN0022002,CUST018322,General Repair,34844,Routine
JC00029856,2025-04-11,DLR016,VIN0007633,CUST010509,Accident Repair,68948,Routine
JC00029857,2025-08-11,DLR006,VIN0008030,CUST007783,General Repair,60027,Routine
JC00029858,2025-08-28,DLR016,VIN0009644,CUST019434,Inspection,74868,Routine
JC00029859,2025-05-25,DLR015,VIN0020676,CUST010765,Accident Repair,114007,Routine
JC00029860,2025-06-23,DLR023,VIN0021103,CUST022580,Inspection,24283,Routine
JC00029861,2025-07-04,DLR030,VIN0021138,CUST000125,Inspection,52843,Routine
JC00029862,2025-03-08,DLR005,VIN0018537,CUST021162,Inspection,15542,Routine
JC00029863,2025-01-03,DLR021,VIN0017721,CUST016498,Inspection,11670,Routine
JC00029864,2025-04-20,DLR014,VIN0002699,CUST017555,Periodic Service,7665,Routine
JC00029865,2025-02-20,DLR004,VIN0015673,CUST015592,Accident Repair,91279,Routine
JC00029866,2025-08-07,DLR026,VIN0021242,CUST023419,Inspection,59291,Routine
JC00029867,2025-11-18,DLR024,VIN0009853,CUST018337,General Repair,8038,Routine
JC00029868,2025-08-29,DLR029,VIN0024122,CUST004529,General Repair,91815,Routine
JC00029869,2025-12-11,DLR005,VIN0011700,CUST010446,Inspection,114240,Routine
JC00029870,2025-11-25,DLR021,VIN0002683,CUST005941,Inspection,26930,Routine
JC00029871,2025-09-29,DLR018,VIN0000410,CUST010266,Accident Repair,93223,Routine
JC00029872,2025-01-13,DLR019,VIN0019116,CUST019329,Accident Repair,94013,Routine
JC00029873,2025-05-23,DLR023,VIN0010151,CUST019664,Inspection,35557,Routine
JC00029874,2025-08-01,DLR010,VIN0007456,CUST001898,Periodic Service,65735,Routine
JC00029875,2025-07-21,DLR013,VIN0012013,CUST001345,Periodic Service,22988,Routine
JC00029876,2025-11-15,DLR010,VIN0018042,CUST005380,General Repair,91127,Routine
JC00029877,2025-11-23,DLR011,VIN0000223,CUST018714,Periodic Service,87845,Routine
JC00029878,2025-03-24,DLR030,VIN0022653,CUST009682,Accident Repair,34105,Routine
JC00029879,2025-10-15,DLR022,VIN0006906,CUST015108,Accident Repair,117026,Routine
JC00029880,2025-10-15,DLR026,VIN0004798,CUST001854,Periodic Service,47843,Routine
JC00029881,2025-11-19,DLR012,VIN0006163,CUST003315,Periodic Service,13695,Routine
JC00029882,2025-09-01,DLR001,VIN0011967,CUST023676,Inspection,110908,Routine
JC00029883,2025-06-18,DLR024,VIN0024513,CUST010985,Accident Repair,25430,Routine
JC00029884,2025-05-03,DLR025,VIN0008828,CUST006945,Accident Repair,82676,Routine
JC00029885,2025-02-17,DLR025,VIN0013261,CUST012260,General Repair,60082,Routine
JC00029886,2025-01-12,DLR012,VIN0013767,CUST024655,Periodic Service,107863,Campaign
JC00029887,2025-09-01,DLR027,VIN0017399,CUST019747,Inspection,93463,Routine
JC00029888,2025-11-18,DLR021,VIN0012064,CUST024662,Accident Repair,41815,Routine
JC00029889,2025-08-17,DLR013,VIN0009380,CUST007569,Accident Repair,74166,Routine
JC00029890,2025-12-15,DLR018,VIN0018221,CUST006061,Periodic Service,69461,Routine
JC00029891,2025-11-01,DLR006,VIN0011127,CUST018592,General Repair,56166,Routine
JC00029892,2025-10-01,DLR017,VIN0013539,CUST010552,Periodic Service,94296,Routine
JC00029893,2025-03-25,DLR013,VIN0019916,CUST017639,Accident Repair,70311,Routine
JC00029894,2025-06-29,DLR022,VIN0017200,CUST005631,Inspection,49363,Routine
JC00029895,2025-09-08,DLR027,VIN0005167,CUST013239,General Repair,64317,Routine
JC00029896,2025-03-19,DLR021,VIN0011139,CUST009825,Recall,18242,Routine
JC00029897,2025-09-19,DLR006,VIN0002337,CUST018746,Accident Repair,102524,Routine
JC00029898,2025-09-30,DLR011,VIN0010750,CUST010976,Periodic Service,90464,Routine
JC00029899,2025-01-20,DLR005,VIN0012686,CUST002092,General Repair,55196,Routine
JC00029900,2025-11-20,DLR021,VIN0014015,CUST013225,General Repair,60270,Routine
JC00029901,2025-10-30,DLR003,VIN0011898,CUST009337,Inspection,97319,Routine
JC00029902,2025-12-11,DLR023,VIN0010311,CUST003662,Accident Repair,32364,Routine
JC00029903,2025-10-23,DLR009,VIN0016882,CUST019306,Accident Repair,17714,Routine
JC00029904,2025-01-04,DLR013,VIN0016955,CUST006915,General Repair,76796,Routine
JC00029905,2025-01-25,DLR007,VIN0009365,CUST023911,General Repair,97256,Routine
JC00029906,2025-03-20,DLR010,VIN0022366,CUST022680,Accident Repair,42520,Routine
JC00029907,2025-05-14,DLR010,VIN0009559,CUST016726,Accident Repair,107351,Routine
JC00029908,2025-02-17,DLR010,VIN0003626,CUST003147,Inspection,59397,Routine
JC00029909,2025-07-09,DLR002,VIN0003119,CUST019783,Accident Repair,115653,Routine
JC00029910,2025-05-07,DLR010,VIN0004696,CUST021198,General Repair,91411,Campaign
JC00029911,2025-10-10,DLR002,VIN0019906,CUST019963,Accident Repair,48552,Routine
JC00029912,2025-09-13,DLR018,VIN0016491,CUST003477,Accident Repair,53874,Routine
JC00029913,2025-01-30,DLR023,VIN0011846,CUST011134,Accident Repair,3241,Routine
JC00029914,2025-07-11,DLR028,VIN0024745,CUST024519,Recall,38332,Routine
JC00029915,2025-10-09,DLR010,VIN0018050,CUST022138,Periodic Service,94153,Routine
JC00029916,2025-01-04,DLR008,VIN0015759,CUST003314,General Repair,3144,Routine
JC00029917,2025-11-06,DLR013,VIN0005749,CUST012736,Periodic Service,99520,Routine
JC00029918,2025-01-25,DLR002,VIN0017460,CUST013717,Inspection,118564,Routine
JC00029919,2025-02-07,DLR014,VIN0020909,CUST015184,General Repair,1919,Routine
JC00029920,2025-10-18,DLR023,VIN0020621,CUST019547,Periodic Service,46181,Routine
JC00029921,2025-04-02,DLR004,VIN0024190,CUST009973,Accident Repair,31770,Routine
JC00029922,2025-09-06,DLR024,VIN0008902,CUST019120,General Repair,41991,Routine
JC00029923,2025-11-27,DLR002,VIN0002588,CUST022464,Accident Repair,57290,Routine
JC00029924,2025-04-13,DLR001,VIN0012801,CUST003178,Periodic Service,86923,Routine
JC00029925,2025-11-18,DLR028,VIN0006255,CUST021350,General Repair,16850,Routine
JC00029926,2025-01-27,DLR012,VIN0002786,CUST020942,General Repair,87877,Routine
JC00029927,2025-06-23,DLR013,VIN0005528,CUST000965,General Repair,19721,Routine
JC00029928,2025-07-06,DLR003,VIN0000822,CUST008301,Inspection,31026,Routine
JC00029929,2025-09-04,DLR023,VIN0000180,CUST016160,General Repair,48025,Routine
JC00029930,2025-02-16,DLR020,VIN0007462,CUST019849,Periodic Service,24393,Routine
JC00029931,2025-03-02,DLR011,VIN0009869,CUST000376,Accident Repair,102541,Routine
JC00029932,2025-05-17,DLR017,VIN0024488,CUST018918,Inspection,10415,Routine
JC00029933,2025-12-06,DLR030,VIN0012293,CUST006771,Accident Repair,93110,Routine
JC00029934,2025-02-09,DLR008,VIN0011654,CUST024814,General Repair,55189,Routine
JC00029935,2025-07-15,DLR024,VIN0012737,CUST021161,General Repair,40243,Routine
JC00029936,2025-02-15,DLR015,VIN0008056,CUST024126,General Repair,103855,Routine
JC00029937,2025-10-09,DLR012,VIN0022138,CUST014941,General Repair,48791,Routine
JC00029938,2025-10-19,DLR009,VIN0013086,CUST006096,Inspection,115072,Routine
JC00029939,2025-01-21,DLR003,VIN0015144,CUST007175,Inspection,54353,Routine
JC00029940,2025-10-10,DLR021,VIN0023971,CUST019834,Inspection,64992,Campaign
JC00029941,2025-11-13,DLR022,VIN0011411,CUST019171,Accident Repair,29952,Routine
JC00029942,2025-08-18,DLR010,VIN0003852,CUST020150,Periodic Service,63080,Routine
JC00029943,2025-10-21,DLR015,VIN0004039,CUST005489,Inspection,93243,Routine
JC00029944,2025-04-14,DLR023,VIN0004426,CUST019776,Inspection,74269,Routine
JC00029945,2025-12-27,DLR013,VIN0002741,CUST004935,Inspection,39458,Routine
JC00029946,2025-04-27,DLR024,VIN0015919,CUST014722,General Repair,56169,Routine
JC00029947,2025-06-27,DLR005,VIN0009977,CUST009787,Inspection,2706,Routine
JC00029948,2025-06-25,DLR011,VIN0010753,CUST001468,Periodic Service,54927,Routine
JC00029949,2025-10-18,DLR025,VIN0002171,CUST024489,Inspection,78265,Routine
JC00029950,2025-05-15,DLR003,VIN0020120,CUST015093,Accident Repair,14074,Routine
JC00029951,2025-01-03,DLR027,VIN0007477,CUST012897,Accident Repair,23433,Routine
JC00029952,2025-03-04,DLR009,VIN0015365,CUST011223,Inspection,100065,Routine
JC00029953,2025-02-16,DLR012,VIN0012571,CUST017929,Accident Repair,50637,Routine
JC00029954,2025-02-23,DLR017,VIN0015579,CUST020934,Inspection,57204,Routine
JC00029955,2025-06-30,DLR020,VIN0007370,CUST018620,Inspection,98334,Routine
JC00029956,2025-11-07,DLR014,VIN0016068,CUST012361,Accident Repair,44306,Routine
JC00029957,2025-01-16,DLR030,VIN0008617,CUST008658,Accident Repair,104018,Routine
JC00029958,2025-06-13,DLR011,VIN0019976,CUST024581,Recall,62169,Routine
JC00029959,2025-12-15,DLR012,VIN0006323,CUST007426,Inspection,110253,Routine
JC00029960,2025-08-26,DLR001,VIN0021878,CUST000153,Accident Repair,49360,Routine
JC00029961,2025-11-19,DLR020,VIN0005098,CUST017975,General Repair,65375,Routine
JC00029962,2025-02-09,DLR025,VIN0001755,CUST009595,General Repair,57677,Routine
JC00029963,2025-05-25,DLR030,VIN0016326,CUST004716,Inspection,52079,Routine
JC00029964,2025-03-27,DLR018,VIN0022827,CUST014861,Accident Repair,10080,Routine
JC00029965,2025-05-11,DLR013,VIN0017409,CUST007930,General Repair,73228,Campaign
JC00029966,2025-07-28,DLR022,VIN0011493,CUST011748,Inspection,40664,Routine
JC00029967,2025-03-15,DLR022,VIN0023793,CUST001148,Inspection,23839,Routine
JC00029968,2025-03-08,DLR025,VIN0011696,CUST020420,Inspection,4929,Routine
JC00029969,2025-07-07,DLR002,VIN0009351,CUST020951,Accident Repair,20234,Routine
JC00029970,2025-12-22,DLR015,VIN0009951,CUST004755,General Repair,20611,Routine
JC00029971,2025-01-08,DLR020,VIN0019378,CUST003282,Accident Repair,66228,Routine
JC00029972,2025-12-07,DLR006,VIN0017287,CUST006597,Inspection,19168,Routine
JC00029973,2025-10-03,DLR013,VIN0014210,CUST019275,Accident Repair,12407,Routine
JC00029974,2025-02-23,DLR006,VIN0000136,CUST015090,Inspection,83022,Routine
JC00029975,2025-08-08,DLR021,VIN0015423,CUST024799,Inspection,27714,Campaign
JC00029976,2025-08-21,DLR013,VIN0005126,CUST024810,Inspection,4842,Routine
JC00029977,2025-07-13,DLR018,VIN0009270,CUST021170,Inspection,65247,Routine
JC00029978,2025-03-12,DLR001,VIN0017502,CUST018609,Inspection,68333,Routine
JC00029979,2025-02-15,DLR023,VIN0009783,CUST014487,General Repair,75734,Routine
JC00029980,2025-02-12,DLR027,VIN0016791,CUST016924,Inspection,12010,Routine
JC00029981,2025-12-21,DLR025,VIN0023503,CUST000398,Periodic Service,56022,Routine
JC00029982,2025-11-23,DLR001,VIN0015935,CUST023536,Accident Repair,118261,Routine
JC00029983,2025-04-16,DLR025,VIN0012318,CUST014251,Inspection,16609,Routine
JC00029984,2025-12-01,DLR030,VIN0005581,CUST024586,General Repair,8351,Routine
JC00029985,2025-09-10,DLR030,VIN0013214,CUST014846,Accident Repair,75799,Routine
JC00029986,2025-08-20,DLR016,VIN0016151,CUST001091,Periodic Service,74767,Routine
JC00029987,2025-09-25,DLR013,VIN0009581,CUST018359,Inspection,83446,Routine
JC00029988,2025-01-11,DLR030,VIN0009538,CUST024074,Periodic Service,56482,Routine
JC00029989,2025-05-03,DLR030,VIN0012629,CUST010149,Inspection,114940,Routine
JC00029990,2025-02-08,DLR007,VIN0012108,CUST020769,General Repair,39493,Routine
JC00029991,2025-08-16,DLR020,VIN0024285,CUST023293,Accident Repair,11605,Routine
JC00029992,2025-01-15,DLR012,VIN0001396,CUST021005,Accident Repair,22787,Routine
JC00029993,2025-04-25,DLR029,VIN0014729,CUST020322,Periodic Service,13628,Routine
JC00029994,2025-04-26,DLR011,VIN0005491,CUST008167,Inspection,105124,Routine
JC00029995,2025-10-06,DLR022,VIN0008047,CUST020927,General Repair,41730,Routine
JC00029996,2025-03-03,DLR028,VIN0004394,CUST002435,Accident Repair,119758,Routine
JC00029997,2025-08-13,DLR019,VIN0004184,CUST010145,Accident Repair,30403,Routine
JC00029998,2025-06-07,DLR025,VIN0008621,CUST006405,General Repair,96307,Routine
JC00029999,2025-04-09,DLR024,VIN0012354,CUST008103,Inspection,93531,Routine
JC00030000,2025-09-19,DLR001,VIN0020832,CUST020260,Inspection,101716,Routine
JC00030001,2025-11-22,DLR008,VIN0013768,CUST019782,Inspection,22800,Routine
JC00030002,2025-11-07,DLR024,VIN0009461,CUST015435,Accident Repair,44399,Routine
JC00030003,2025-07-31,DLR012,VIN0006613,CUST009730,Periodic Service,50496,Routine
JC00030004,2025-07-04,DLR022,VIN0004727,CUST022917,Accident Repair,115429,Routine
JC00030005,2025-11-07,DLR021,VIN0014566,CUST016272,General Repair,22029,Routine
JC00030006,2025-11-22,DLR003,VIN0020789,CUST011221,Periodic Service,48941,Routine
JC00030007,2025-05-26,DLR008,VIN0013235,CUST013358,Accident Repair,100411,Routine
JC00030008,2025-01-14,DLR011,VIN0017737,CUST024726,Accident Repair,25675,Routine
JC00030009,2025-05-30,DLR006,VIN0005723,CUST007895,Accident Repair,65125,Routine
JC00030010,2025-10-14,DLR012,VIN0009908,CUST001646,General Repair,19533,Routine
JC00030011,2025-12-22,DLR003,VIN0014774,CUST019434,Periodic Service,99077,Routine
JC00030012,2025-09-17,DLR020,VIN0004677,CUST003933,General Repair,107964,Routine
JC00030013,2025-12-10,DLR005,VIN0012868,CUST022121,General Repair,95783,Routine
JC00030014,2025-09-23,DLR025,VIN0010419,CUST017044,Inspection,49688,Campaign
JC00030015,2025-12-22,DLR021,VIN0011840,CUST007498,Accident Repair,65428,Routine
JC00030016,2025-07-27,DLR028,VIN0014476,CUST019629,General Repair,51936,Routine
JC00030017,2025-06-17,DLR019,VIN0021228,CUST002763,General Repair,38410,Routine
JC00030018,2025-05-07,DLR010,VIN0019495,CUST011028,Accident Repair,48689,Routine
JC00030019,2025-01-06,DLR017,VIN0012661,CUST005501,Inspection,68723,Routine
JC00030020,2025-08-17,DLR020,VIN0024295,CUST008846,General Repair,106922,Routine
JC00030021,2025-08-12,DLR005,VIN0004336,CUST016569,Periodic Service,93599,Routine
JC00030022,2025-11-12,DLR026,VIN0000319,CUST014525,Inspection,12840,Routine
JC00030023,2025-07-01,DLR018,VIN0007194,CUST016148,Accident Repair,23211,Routine
JC00030024,2025-01-02,DLR008,VIN0013642,CUST021771,General Repair,111254,Routine
JC00030025,2025-08-05,DLR001,VIN0017097,CUST013648,General Repair,81885,Routine
JC00030026,2025-04-08,DLR024,VIN0002594,CUST016414,General Repair,24421,Routine
JC00030027,2025-08-26,DLR003,VIN0018163,CUST006682,Periodic Service,65786,Routine
JC00030028,2025-10-21,DLR024,VIN0023562,CUST007183,Inspection,30099,Routine
JC00030029,2025-08-05,DLR021,VIN0009718,CUST007997,Inspection,81812,Campaign
JC00030030,2025-07-17,DLR025,VIN0024754,CUST020601,General Repair,16561,Routine
JC00030031,2025-08-15,DLR004,VIN0005372,CUST018197,Periodic Service,48131,Routine
JC00030032,2025-01-27,DLR016,VIN0023699,CUST006520,Inspection,50866,Routine
JC00030033,2025-04-26,DLR025,VIN0021040,CUST012583,Inspection,54982,Routine
JC00030034,2025-04-15,DLR019,VIN0008271,CUST006598,General Repair,113760,Routine
JC00030035,2025-06-02,DLR009,VIN0022474,CUST004172,Accident Repair,69802,Routine
JC00030036,2025-06-30,DLR019,VIN0019585,CUST008233,Accident Repair,3724,Routine
JC00030037,2025-02-23,DLR015,VIN0005455,CUST000561,Accident Repair,116355,Routine
JC00030038,2025-03-21,DLR023,VIN0023613,CUST003052,General Repair,32739,Routine
JC00030039,2025-03-17,DLR030,VIN0016575,CUST024548,Accident Repair,71487,Routine
JC00030040,2025-03-21,DLR010,VIN0015335,CUST017812,Inspection,80418,Routine
JC00030041,2025-08-26,DLR022,VIN0022212,CUST006779,Accident Repair,80621,Campaign
JC00030042,2025-07-11,DLR029,VIN0011415,CUST003982,Inspection,55421,Routine
JC00030043,2025-07-21,DLR007,VIN0001995,CUST003871,General Repair,93549,Routine
JC00030044,2025-08-18,DLR013,VIN0021367,CUST023299,Accident Repair,42852,Routine
JC00030045,2025-10-28,DLR015,VIN0016808,CUST017254,Accident Repair,110696,Routine
JC00030046,2025-02-08,DLR008,VIN0001176,CUST023804,Inspection,94881,Routine
JC00030047,2025-06-04,DLR004,VIN0011047,CUST011895,Accident Repair,64223,Routine
JC00030048,2025-06-12,DLR013,VIN0017627,CUST022047,Periodic Service,78839,Routine
JC00030049,2025-05-02,DLR009,VIN0020202,CUST016628,Accident Repair,92810,Routine
JC00030050,2025-12-24,DLR003,VIN0023689,CUST022355,Inspection,116714,Routine
JC00030051,2025-05-19,DLR020,VIN0015786,CUST014379,Inspection,83210,Routine
JC00030052,2025-05-11,DLR008,VIN0008968,CUST007489,Accident Repair,4375,Routine
JC00030053,2025-03-23,DLR021,VIN0019617,CUST000590,Periodic Service,90670,Routine
JC00030054,2025-02-13,DLR009,VIN0007989,CUST022281,Accident Repair,31954,Routine
JC00030055,2025-12-02,DLR011,VIN0018027,CUST009669,Accident Repair,35413,Routine
JC00030056,2025-12-01,DLR016,VIN0005441,CUST014371,General Repair,90895,Routine
JC00030057,2025-11-02,DLR028,VIN0020799,CUST022566,Accident Repair,103197,Routine
JC00030058,2025-08-16,DLR026,VIN0003359,CUST007500,Accident Repair,40661,Campaign
JC00030059,2025-03-04,DLR004,VIN0022242,CUST001423,General Repair,36773,Routine
JC00030060,2025-10-18,DLR027,VIN0010658,CUST003156,General Repair,92409,Routine
JC00030061,2025-02-23,DLR004,VIN0014116,CUST009874,Accident Repair,33773,Routine
JC00030062,2025-02-06,DLR005,VIN0013430,CUST020629,Inspection,51599,Routine
JC00030063,2025-06-26,DLR005,VIN0023277,CUST008873,General Repair,7865,Routine
JC00030064,2025-08-29,DLR027,VIN0001564,CUST015630,Accident Repair,3752,Routine
JC00030065,2025-01-10,DLR005,VIN0013361,CUST021425,Accident Repair,47835,Campaign
JC00030066,2025-02-13,DLR009,VIN0014911,CUST002227,General Repair,30068,Routine
JC00030067,2025-01-16,DLR012,VIN0011112,CUST001021,General Repair,88247,Routine
JC00030068,2025-03-14,DLR013,VIN0014355,CUST012872,Accident Repair,8411,Routine
JC00030069,2025-09-21,DLR024,VIN0023715,CUST018964,Accident Repair,92789,Routine
JC00030070,2025-04-02,DLR011,VIN0016060,CUST020324,General Repair,53375,Routine
JC00030071,2025-06-30,DLR019,VIN0015416,CUST015158,General Repair,106366,Routine
JC00030072,2025-12-30,DLR014,VIN0024516,CUST004226,Inspection,57769,Routine
JC00030073,2025-07-03,DLR018,VIN0022561,CUST018628,Inspection,53695,Routine
JC00030074,2025-01-09,DLR008,VIN0008740,CUST010558,Accident Repair,38021,Campaign
JC00030075,2025-10-30,DLR014,VIN0020723,CUST014557,Inspection,64504,Routine
JC00030076,2025-04-12,DLR006,VIN0001764,CUST021574,Periodic Service,30633,Routine
JC00030077,2025-01-30,DLR013,VIN0007947,CUST014628,General Repair,52848,Routine
JC00030078,2025-07-12,DLR029,VIN0013191,CUST011238,Accident Repair,102913,Routine
JC00030079,2025-05-30,DLR002,VIN0007831,CUST016644,Accident Repair,60486,Routine
JC00030080,2025-03-02,DLR003,VIN0006519,CUST005010,Accident Repair,88707,Routine
JC00030081,2025-07-04,DLR025,VIN0003102,CUST011230,Periodic Service,14979,Routine
JC00030082,2025-04-06,DLR016,VIN0012257,CUST005943,Periodic Service,59341,Routine
JC00030083,2025-05-02,DLR018,VIN0014016,CUST014925,Accident Repair,20531,Routine
JC00030084,2025-08-17,DLR017,VIN0019010,CUST022771,Inspection,38794,Routine
JC00030085,2025-09-16,DLR007,VIN0007122,CUST000632,General Repair,70108,Routine
JC00030086,2025-04-13,DLR010,VIN0006214,CUST007826,Inspection,72653,Routine
JC00030087,2025-05-20,DLR017,VIN0006442,CUST024455,General Repair,110775,Routine
